Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
2,6,,,27992,Kenneth Speirs,,English,R1A,014,A,Letter Grade,A,Reading And Comp
2,2,,,27995,Benjamin Saltzman; David Landreth,,English,R1A,015,A,Letter Grade,A,Reading And Comp
2,6,,,27998,David Landreth; Sunny Xiang,,English,R1A,016,A,Letter Grade,A,Reading And Comp
2,2,,,28001,David Landreth; Marcos Garcia,,English,R1A,017,A,Letter Grade,A,Reading And Comp
2,2,,,28004,Bradford Taylor; David Landreth,,English,R1A,018,A,Letter Grade,A,Reading And Comp
2,8,,,28007,David Landreth; Sarah Mangin,,English,R1A,019,A,Letter Grade,A,Reading And Comp
2,4,,,28009,David Landreth; Mark Bauer,,English,R1A,020,A,Letter Grade,A,Reading And Comp
2,7,,,28010,David Landreth; Jonathan Larner-Lewis,,English,R1B,001,A,Letter Grade,A,Reading And Comp
2,3,,,28013,David Landreth; Irene Yoon,,English,R1B,002,A,Letter Grade,A,Reading And Comp
2,6,,,28016,David Landreth; Maude Emerson,,English,R1B,003,A,Letter Grade,A,Reading And Comp
2,2,,,28019,David Landreth; Samia Rahimtoola,,English,R1B,004,A,Letter Grade,A,Reading And Comp
2,2,,,28022,Chad Crosson; David Landreth,,English,R1B,005,A,Letter Grade,A,Reading And Comp
2,2,,,28025,David Landreth; Wendy Xin,,English,R1B,006,A,Letter Grade,A,Reading And Comp
2,3,,,28028,David Landreth; Jill Richards,,English,R1B,007,A,Letter Grade,A,Reading And Comp
2,4,,,28031,David Landreth; Rebecca Gaydos,,English,R1B,008,A,Letter Grade,A,Reading And Comp
2,2,,,28034,Adrian Acu; David Landreth,,English,R1B,009,A,Letter Grade,A,Reading And Comp
2,3,,,28037,David Landreth; Jocelyn Rodal,,English,R1B,010,A,Letter Grade,A,Reading And Comp
2,1,,,28040,David Landreth; Margaret Kolb,,English,R1B,011,A,Letter Grade,A,Reading And Comp
2,8,,,28043,David Landreth; Stephanie Moore,,English,R1B,012,A,Letter Grade,A,Reading And Comp
2,2,,,28044,David Landreth; Seulghee Lee,,English,R1B,013,A,Letter Grade,A,Reading And Comp
2,13,,,28046,Vikram Chandra,,English,43A,001,A,Letter Grade,A,Intro/Writ Fiction
2,5,,,28049,David Landreth,,English,45A,001,A,Letter Grade,A,Lit In English
2,12,,,28058,Steven Justice,,English,45A,002,A,Letter Grade,A,Lit In English
2,12,,,28070,Steven Goldsmith,,English,45B,001,A,Letter Grade,A,Lit In English
2,22,,,28082,Kent Puckett,,English,45B,002,A,Letter Grade,A,Lit In English
2,12,,,28097,Charles Altieri,,English,45C,001,A,Letter Grade,A,Lit In English
2,7,,,28112,Hertha Wong,,English,45C,002,A,Letter Grade,A,Lit In English
2,10,,,28124,Garrison Sposito; Robert Hass,,English,C77,001,A,Letter Grade,A,Int Environ Studies
2,12,,,28220,Katherine O'Brien O'Keeffe,,English,104,001,A,Letter Grade,A,Intro To Old Engl
2,14,,,28225,Joseph Ring,,English,114A,001,A,Letter Grade,A,English Drama
2,11,,,28228,Joseph Ring,,English,116,001,A,Letter Grade,A,Bkgrds Of Eng Lit
2,1,,,28229,James Turner,,English,117A,001,A,Letter Grade,A,Shakespeare
2,7,,,28232,David Marno,,English,117S,001,A,Letter Grade,A,Shakespeare
2,17,,,28238,Justin Eichenlaub,,English,122,001,A,Letter Grade,A,Victorian Period
2,50,,,28244,Carla Serpell,,English,125E,001,A,Letter Grade,A,Contemporary Novel
2,6,,,28246,Catherine Flynn,,English,126,001,A,Letter Grade,A,British Lit/1900-45
2,7,,,28247,Kathleen Donegan,,English,130A,001,A,Letter Grade,A,Am Lit: Before 1800
2,12,,,28250,Mitchell Breitwieser,,English,130C,001,A,Letter Grade,A,Am Lit: 1865-1900
2,10,,,28253,Geoffrey O'Brien,,English,131,001,A,Letter Grade,A,American Poetry
2,10,,,28255,Kenneth Speirs,,English,132,001,A,Letter Grade,A,American Novel
2,24,,,28256,R Gonzalez,,English,135AC,001,A,Letter Grade,A,Lit Amer Cultures
2,5,,,28259,Donna Jones,,English,139,001,A,Letter Grade,A,Cultures Of English
2,27,,,28262,Melanie Chandra,,English,141,001,A,Letter Grade,A,Modes Of Writing
2,13,,,28274,Georgina Kleege,,English,143A,001,A,Letter Grade,A,Short Fiction
2,10,,,28277,Carla Serpell,,English,143A,002,A,Letter Grade,A,Short Fiction
2,7,,,28280,Lyn Hejinian,,English,143B,001,A,Letter Grade,A,Verse
2,13,,,28283,John Shoptaw,,English,143B,002,A,Letter Grade,A,Verse
2,1,,,28286,Catherine Walsh,,English,143B,003,A,Letter Grade,A,Verse
2,3,,,28289,John Campion,,English,165,001,A,Letter Grade,A,Special Topics
2,9,,,28292,Elizabeth Honig,,English,165,002,A,Letter Grade,A,Special Topics
2,6,,,28295,Johann Heinrich Christoph Bode,,English,166,001,A,Letter Grade,A,Special Topics
2,2,,,28298,Nadia Ellis Russell,,English,166,002,A,Letter Grade,A,Special Topics
2,24,,,28301,Philip Gotanda,,English,166,003,A,Letter Grade,A,Special Topics
2,18,,,28304,D Miller,,English,166,004,A,Letter Grade,A,Special Topics
2,17,,,28310,Georgina Kleege,,English,175,001,A,Letter Grade,A,Lit And Disability
2,15,,,28316,Vikram Chandra,,English,180H,001,A,Letter Grade,A,Short Story
2,18,,,28318,Joseph Jordan,,English,180L,001,A,Letter Grade,A,Lyric Verse
2,1,,,28319,Donna Jones,,English,190,001,A,Letter Grade,A,Research Seminar
2,10,,,28321,D Miller,,English,190,002,A,Letter Grade,A,Research Seminar
2,10,,,28322,Todd Carmody,,English,190,003,A,Letter Grade,A,Research Seminar
2,3,,,28328,Megan Pugh,,English,190,005,A,Letter Grade,A,Research Seminar
2,9,,,28334,George Starr,,English,190,008,A,Letter Grade,A,Research Seminar
2,2,,,28337,Nadia Ellis Russell,,English,190,009,A,Letter Grade,A,Research Seminar
2,8,,,28340,Robert Hass,,English,190,010,A,Letter Grade,A,Research Seminar
2,3,,,28343,John Shoptaw,,English,190,011,A,Letter Grade,A,Research Seminar
2,7,,,28346,Joseph Jordan,,English,190,013,A,Letter Grade,A,Research Seminar
2,6,,,28349,Justin Eichenlaub,,English,190,015,A,Letter Grade,A,Research Seminar
2,9,,,28351,Julia Bader,,English,190,016,A,Letter Grade,A,Research Seminar
2,2,,,28352,Dominika Bednarska,,English,190,017,A,Letter Grade,A,Research Seminar
2,11,,,28355,Zachary Gordon,,English,190,018,A,Letter Grade,A,Research Seminar
2,15,,,28523,Anne-Lise Francois,,English,200,001,A,Letter Grade,A,Problems Stdy Lit
2,6,,,28526,Charles Altieri,,English,203,001,A,Letter Grade,A,Graduate Readings
2,3,,,28529,Johann Heinrich Christoph Bode,,English,203,002,A,Letter Grade,A,Graduate Readings
2,10,,,28538,James Turner,,English,218,001,A,Letter Grade,A,Milton
2,5,,,28541,Bharati Blaise,,English,243A,001,A,Letter Grade,A,Fiction Workshop
2,3,,,28543,Donald Mcquade,,English,246I,001,A,Letter Grade,A,Grad Pro-Seminars
2,6,,,28550,Kent Puckett,,English,250,001,A,Letter Grade,A,Research Seminars
2,9,,,28556,Bryan Wagner,,English,250,003,A,Letter Grade,A,Research Seminars
2,3,,,28559,Elizabeth Abel,,English,298,001,A,Letter Grade,A,Special Studies
2,1,,,28562,Charles Altieri,,English,298,002,A,Letter Grade,A,Special Studies
2,1,,,28577,Mitchell Breitwieser,,English,298,007,A,Letter Grade,A,Special Studies
2,9,,,28583,Ian Duncan,,English,298,009,A,Letter Grade,A,Special Studies
2,1,,,28586,Eric Falci,,English,298,010,A,Letter Grade,A,Special Studies
2,2,,,28592,Steven Goldsmith,,English,298,012,A,Letter Grade,A,Special Studies
2,3,,,28598,Kevis Bea Goodman,,English,298,014,A,Letter Grade,A,Special Studies
2,3,,,28601,Dorothy Hale,,English,298,015,A,Letter Grade,A,Special Studies
2,2,,,28610,Lyn Hejinian,,English,298,018,A,Letter Grade,A,Special Studies
2,1,,,28616,Steven Justice,,English,298,020,A,Letter Grade,A,Special Studies
2,3,,,28625,David Landreth,,English,298,023,A,Letter Grade,A,Special Studies
2,2,,,28631,Colleen Lye,,English,298,025,A,Letter Grade,A,Special Studies
2,1,,,28643,Katherine O'Brien O'Keeffe,,English,298,029,A,Letter Grade,A,Special Studies
2,1,,,28646,Katherine O'Brien O'Keeffe,,English,298,030,A,Letter Grade,A,Special Studies
2,3,,,28649,Samuel Otter,,English,298,031,A,Letter Grade,A,Special Studies
2,5,,,28655,Joanna Picciotto,,English,298,033,A,Letter Grade,A,Special Studies
2,2,,,28658,Kent Puckett,,English,298,034,A,Letter Grade,A,Special Studies
2,1,,,28670,James Turner,,English,298,038,A,Letter Grade,A,Special Studies
2,1,,,28673,Bryan Wagner,,English,298,039,A,Letter Grade,A,Special Studies
2,1,,,28676,Hertha Wong,,English,298,040,A,Letter Grade,A,Special Studies
2,1,,,28679,Janet Sorensen,,English,298,041,A,Letter Grade,A,Special Studies
2,1,,,28685,Donald Mcquade,,English,298,043,A,Letter Grade,A,Special Studies
2,1,,,28721,Nadia Ellis Russell,,English,299,008,A,Letter Grade,A,Special Study
2,1,,,28724,Joanna Picciotto,,English,299,009,A,Letter Grade,A,Special Study
2,1,,,28727,Katherine O'Brien O'Keeffe,,English,299,010,A,Letter Grade,A,Special Study
2,3,,,28730,Kent Puckett,,English,299,011,A,Letter Grade,A,Special Study
2,1,,,28739,Genaro Padilla,,English,299,014,A,Letter Grade,A,Special Study
3,4,,,27953,David Landreth; Jessica Ling,,English,R1A,001,A,Letter Grade,A-,Reading And Comp
3,3,,,27955,David Landreth; Lauren Naturale,,English,R1A,021,A,Letter Grade,A-,Reading And Comp
3,5,,,27956,David Landreth; Ryan Perry,,English,R1A,002,A,Letter Grade,A-,Reading And Comp
3,8,,,27959,David Landreth; Michelle Ty,,English,R1A,003,A,Letter Grade,A-,Reading And Comp
3,4,,,27962,David Landreth; Serena Le,,English,R1A,004,A,Letter Grade,A-,Reading And Comp
3,4,,,27965,Charles Creasy; David Landreth,,English,R1A,005,A,Letter Grade,A-,Reading And Comp
3,4,,,27968,Alexandra Dumont; David Landreth,,English,R1A,006,A,Letter Grade,A-,Reading And Comp
3,3,,,27971,David Landreth; Leila Mansouri,,English,R1A,007,A,Letter Grade,A-,Reading And Comp
3,4,,,27974,David Landreth; Megan O'Connor,,English,R1A,008,A,Letter Grade,A-,Reading And Comp
3,4,,,27977,David Landreth; Richard Lee,,English,R1A,009,A,Letter Grade,A-,Reading And Comp
3,3,,,27980,David Landreth; Nicholas Junkerman,,English,R1A,010,A,Letter Grade,A-,Reading And Comp
3,4,,,27983,David Landreth; Rasheed Tazudeen,,English,R1A,011,A,Letter Grade,A-,Reading And Comp
3,3,,,27986,Christopher Miller; David Landreth,,English,R1A,012,A,Letter Grade,A-,Reading And Comp
3,3,,,27989,David Landreth; Sookyoung Lee,,English,R1A,013,A,Letter Grade,A-,Reading And Comp
3,4,,,27992,Kenneth Speirs,,English,R1A,014,A,Letter Grade,A-,Reading And Comp
3,3,,,27995,Benjamin Saltzman; David Landreth,,English,R1A,015,A,Letter Grade,A-,Reading And Comp
3,6,,,27998,David Landreth; Sunny Xiang,,English,R1A,016,A,Letter Grade,A-,Reading And Comp
3,3,,,28001,David Landreth; Marcos Garcia,,English,R1A,017,A,Letter Grade,A-,Reading And Comp
3,2,,,28004,Bradford Taylor; David Landreth,,English,R1A,018,A,Letter Grade,A-,Reading And Comp
3,2,,,28007,David Landreth; Sarah Mangin,,English,R1A,019,A,Letter Grade,A-,Reading And Comp
3,3,,,28009,David Landreth; Mark Bauer,,English,R1A,020,A,Letter Grade,A-,Reading And Comp
3,5,,,28010,David Landreth; Jonathan Larner-Lewis,,English,R1B,001,A,Letter Grade,A-,Reading And Comp
3,7,,,28013,David Landreth; Irene Yoon,,English,R1B,002,A,Letter Grade,A-,Reading And Comp
3,5,,,28016,David Landreth; Maude Emerson,,English,R1B,003,A,Letter Grade,A-,Reading And Comp
3,4,,,28019,David Landreth; Samia Rahimtoola,,English,R1B,004,A,Letter Grade,A-,Reading And Comp
3,5,,,28022,Chad Crosson; David Landreth,,English,R1B,005,A,Letter Grade,A-,Reading And Comp
3,7,,,28025,David Landreth; Wendy Xin,,English,R1B,006,A,Letter Grade,A-,Reading And Comp
3,2,,,28028,David Landreth; Jill Richards,,English,R1B,007,A,Letter Grade,A-,Reading And Comp
3,7,,,28031,David Landreth; Rebecca Gaydos,,English,R1B,008,A,Letter Grade,A-,Reading And Comp
3,6,,,28034,Adrian Acu; David Landreth,,English,R1B,009,A,Letter Grade,A-,Reading And Comp
3,5,,,28037,David Landreth; Jocelyn Rodal,,English,R1B,010,A,Letter Grade,A-,Reading And Comp
3,8,,,28040,David Landreth; Margaret Kolb,,English,R1B,011,A,Letter Grade,A-,Reading And Comp
3,3,,,28043,David Landreth; Stephanie Moore,,English,R1B,012,A,Letter Grade,A-,Reading And Comp
3,3,,,28044,David Landreth; Seulghee Lee,,English,R1B,013,A,Letter Grade,A-,Reading And Comp
3,13,,,28049,David Landreth,,English,45A,001,A,Letter Grade,A-,Lit In English
3,19,,,28058,Steven Justice,,English,45A,002,A,Letter Grade,A-,Lit In English
3,18,,,28070,Steven Goldsmith,,English,45B,001,A,Letter Grade,A-,Lit In English
3,23,,,28082,Kent Puckett,,English,45B,002,A,Letter Grade,A-,Lit In English
3,11,,,28097,Charles Altieri,,English,45C,001,A,Letter Grade,A-,Lit In English
3,19,,,28112,Hertha Wong,,English,45C,002,A,Letter Grade,A-,Lit In English
3,10,,,28124,Garrison Sposito; Robert Hass,,English,C77,001,A,Letter Grade,A-,Int Environ Studies
3,1,,,28220,Katherine O'Brien O'Keeffe,,English,104,001,A,Letter Grade,A-,Intro To Old Engl
3,5,,,28225,Joseph Ring,,English,114A,001,A,Letter Grade,A-,English Drama
3,5,,,28228,Joseph Ring,,English,116,001,A,Letter Grade,A-,Bkgrds Of Eng Lit
3,6,,,28229,James Turner,,English,117A,001,A,Letter Grade,A-,Shakespeare
3,28,,,28232,David Marno,,English,117S,001,A,Letter Grade,A-,Shakespeare
3,12,,,28238,Justin Eichenlaub,,English,122,001,A,Letter Grade,A-,Victorian Period
3,69,,,28244,Carla Serpell,,English,125E,001,A,Letter Grade,A-,Contemporary Novel
3,10,,,28246,Catherine Flynn,,English,126,001,A,Letter Grade,A-,British Lit/1900-45
3,23,,,28247,Kathleen Donegan,,English,130A,001,A,Letter Grade,A-,Am Lit: Before 1800
3,13,,,28250,Mitchell Breitwieser,,English,130C,001,A,Letter Grade,A-,Am Lit: 1865-1900
3,14,,,28253,Geoffrey O'Brien,,English,131,001,A,Letter Grade,A-,American Poetry
3,24,,,28255,Kenneth Speirs,,English,132,001,A,Letter Grade,A-,American Novel
3,27,,,28256,R Gonzalez,,English,135AC,001,A,Letter Grade,A-,Lit Amer Cultures
3,8,,,28259,Donna Jones,,English,139,001,A,Letter Grade,A-,Cultures Of English
3,47,,,28262,Melanie Chandra,,English,141,001,A,Letter Grade,A-,Modes Of Writing
3,2,,,28277,Carla Serpell,,English,143A,002,A,Letter Grade,A-,Short Fiction
3,5,,,28280,Lyn Hejinian,,English,143B,001,A,Letter Grade,A-,Verse
3,3,,,28283,John Shoptaw,,English,143B,002,A,Letter Grade,A-,Verse
3,2,,,28286,Catherine Walsh,,English,143B,003,A,Letter Grade,A-,Verse
3,3,,,28289,John Campion,,English,165,001,A,Letter Grade,A-,Special Topics
3,3,,,28292,Elizabeth Honig,,English,165,002,A,Letter Grade,A-,Special Topics
3,3,,,28295,Johann Heinrich Christoph Bode,,English,166,001,A,Letter Grade,A-,Special Topics
3,3,,,28298,Nadia Ellis Russell,,English,166,002,A,Letter Grade,A-,Special Topics
3,6,,,28304,D Miller,,English,166,004,A,Letter Grade,A-,Special Topics
3,6,,,28310,Georgina Kleege,,English,175,001,A,Letter Grade,A-,Lit And Disability
3,64,,,28316,Vikram Chandra,,English,180H,001,A,Letter Grade,A-,Short Story
3,6,,,28318,Joseph Jordan,,English,180L,001,A,Letter Grade,A-,Lyric Verse
3,10,,,28319,Donna Jones,,English,190,001,A,Letter Grade,A-,Research Seminar
3,2,,,28321,D Miller,,English,190,002,A,Letter Grade,A-,Research Seminar
3,3,,,28322,Todd Carmody,,English,190,003,A,Letter Grade,A-,Research Seminar
3,1,,,28328,Megan Pugh,,English,190,005,A,Letter Grade,A-,Research Seminar
3,8,,,28334,George Starr,,English,190,008,A,Letter Grade,A-,Research Seminar
3,8,,,28337,Nadia Ellis Russell,,English,190,009,A,Letter Grade,A-,Research Seminar
3,5,,,28340,Robert Hass,,English,190,010,A,Letter Grade,A-,Research Seminar
3,5,,,28343,John Shoptaw,,English,190,011,A,Letter Grade,A-,Research Seminar
3,1,,,28346,Joseph Jordan,,English,190,013,A,Letter Grade,A-,Research Seminar
3,3,,,28349,Justin Eichenlaub,,English,190,015,A,Letter Grade,A-,Research Seminar
3,2,,,28351,Julia Bader,,English,190,016,A,Letter Grade,A-,Research Seminar
3,6,,,28355,Zachary Gordon,,English,190,018,A,Letter Grade,A-,Research Seminar
3,1,,,28529,Johann Heinrich Christoph Bode,,English,203,002,A,Letter Grade,A-,Graduate Readings
3,1,,,28541,Bharati Blaise,,English,243A,001,A,Letter Grade,A-,Fiction Workshop
3,1,,,28568,Ann Banfield,,English,298,004,A,Letter Grade,A-,Special Studies
4,4,,,27953,David Landreth; Jessica Ling,,English,R1A,001,B,Letter Grade,B+,Reading And Comp
4,4,,,27955,David Landreth; Lauren Naturale,,English,R1A,021,B,Letter Grade,B+,Reading And Comp
4,3,,,27956,David Landreth; Ryan Perry,,English,R1A,002,B,Letter Grade,B+,Reading And Comp
4,4,,,27959,David Landreth; Michelle Ty,,English,R1A,003,B,Letter Grade,B+,Reading And Comp
4,3,,,27962,David Landreth; Serena Le,,English,R1A,004,B,Letter Grade,B+,Reading And Comp
4,4,,,27965,Charles Creasy; David Landreth,,English,R1A,005,B,Letter Grade,B+,Reading And Comp
4,5,,,27968,Alexandra Dumont; David Landreth,,English,R1A,006,B,Letter Grade,B+,Reading And Comp
4,4,,,27971,David Landreth; Leila Mansouri,,English,R1A,007,B,Letter Grade,B+,Reading And Comp
4,5,,,27974,David Landreth; Megan O'Connor,,English,R1A,008,B,Letter Grade,B+,Reading And Comp
4,5,,,27977,David Landreth; Richard Lee,,English,R1A,009,B,Letter Grade,B+,Reading And Comp
4,7,,,27980,David Landreth; Nicholas Junkerman,,English,R1A,010,B,Letter Grade,B+,Reading And Comp
4,5,,,27983,David Landreth; Rasheed Tazudeen,,English,R1A,011,B,Letter Grade,B+,Reading And Comp
4,3,,,27986,Christopher Miller; David Landreth,,English,R1A,012,B,Letter Grade,B+,Reading And Comp
4,5,,,27989,David Landreth; Sookyoung Lee,,English,R1A,013,B,Letter Grade,B+,Reading And Comp
4,5,,,27992,Kenneth Speirs,,English,R1A,014,B,Letter Grade,B+,Reading And Comp
4,3,,,27995,Benjamin Saltzman; David Landreth,,English,R1A,015,B,Letter Grade,B+,Reading And Comp
4,2,,,27998,David Landreth; Sunny Xiang,,English,R1A,016,B,Letter Grade,B+,Reading And Comp
4,4,,,28001,David Landreth; Marcos Garcia,,English,R1A,017,B,Letter Grade,B+,Reading And Comp
4,1,,,28004,Bradford Taylor; David Landreth,,English,R1A,018,B,Letter Grade,B+,Reading And Comp
4,6,,,28007,David Landreth; Sarah Mangin,,English,R1A,019,B,Letter Grade,B+,Reading And Comp
4,6,,,28009,David Landreth; Mark Bauer,,English,R1A,020,B,Letter Grade,B+,Reading And Comp
4,6,,,28010,David Landreth; Jonathan Larner-Lewis,,English,R1B,001,B,Letter Grade,B+,Reading And Comp
4,4,,,28013,David Landreth; Irene Yoon,,English,R1B,002,B,Letter Grade,B+,Reading And Comp
4,3,,,28016,David Landreth; Maude Emerson,,English,R1B,003,B,Letter Grade,B+,Reading And Comp
4,6,,,28019,David Landreth; Samia Rahimtoola,,English,R1B,004,B,Letter Grade,B+,Reading And Comp
4,1,,,28022,Chad Crosson; David Landreth,,English,R1B,005,B,Letter Grade,B+,Reading And Comp
4,4,,,28025,David Landreth; Wendy Xin,,English,R1B,006,B,Letter Grade,B+,Reading And Comp
4,5,,,28028,David Landreth; Jill Richards,,English,R1B,007,B,Letter Grade,B+,Reading And Comp
4,3,,,28031,David Landreth; Rebecca Gaydos,,English,R1B,008,B,Letter Grade,B+,Reading And Comp
4,7,,,28034,Adrian Acu; David Landreth,,English,R1B,009,B,Letter Grade,B+,Reading And Comp
4,2,,,28037,David Landreth; Jocelyn Rodal,,English,R1B,010,B,Letter Grade,B+,Reading And Comp
4,6,,,28040,David Landreth; Margaret Kolb,,English,R1B,011,B,Letter Grade,B+,Reading And Comp
4,3,,,28043,David Landreth; Stephanie Moore,,English,R1B,012,B,Letter Grade,B+,Reading And Comp
4,7,,,28044,David Landreth; Seulghee Lee,,English,R1B,013,B,Letter Grade,B+,Reading And Comp
4,18,,,28049,David Landreth,,English,45A,001,B,Letter Grade,B+,Lit In English
4,12,,,28058,Steven Justice,,English,45A,002,B,Letter Grade,B+,Lit In English
4,25,,,28070,Steven Goldsmith,,English,45B,001,B,Letter Grade,B+,Lit In English
4,18,,,28082,Kent Puckett,,English,45B,002,B,Letter Grade,B+,Lit In English
4,20,,,28097,Charles Altieri,,English,45C,001,B,Letter Grade,B+,Lit In English
4,12,,,28112,Hertha Wong,,English,45C,002,B,Letter Grade,B+,Lit In English
4,4,,,28124,Garrison Sposito; Robert Hass,,English,C77,001,B,Letter Grade,B+,Int Environ Studies
4,4,,,28220,Katherine O'Brien O'Keeffe,,English,104,001,B,Letter Grade,B+,Intro To Old Engl
4,5,,,28225,Joseph Ring,,English,114A,001,B,Letter Grade,B+,English Drama
4,5,,,28228,Joseph Ring,,English,116,001,B,Letter Grade,B+,Bkgrds Of Eng Lit
4,14,,,28229,James Turner,,English,117A,001,B,Letter Grade,B+,Shakespeare
4,37,,,28232,David Marno,,English,117S,001,B,Letter Grade,B+,Shakespeare
4,10,,,28238,Justin Eichenlaub,,English,122,001,B,Letter Grade,B+,Victorian Period
4,19,,,28244,Carla Serpell,,English,125E,001,B,Letter Grade,B+,Contemporary Novel
4,12,,,28246,Catherine Flynn,,English,126,001,B,Letter Grade,B+,British Lit/1900-45
4,5,,,28247,Kathleen Donegan,,English,130A,001,B,Letter Grade,B+,Am Lit: Before 1800
4,10,,,28250,Mitchell Breitwieser,,English,130C,001,B,Letter Grade,B+,Am Lit: 1865-1900
4,9,,,28253,Geoffrey O'Brien,,English,131,001,B,Letter Grade,B+,American Poetry
4,21,,,28255,Kenneth Speirs,,English,132,001,B,Letter Grade,B+,American Novel
4,15,,,28256,R Gonzalez,,English,135AC,001,B,Letter Grade,B+,Lit Amer Cultures
4,7,,,28259,Donna Jones,,English,139,001,B,Letter Grade,B+,Cultures Of English
4,12,,,28262,Melanie Chandra,,English,141,001,B,Letter Grade,B+,Modes Of Writing
4,1,,,28286,Catherine Walsh,,English,143B,003,B,Letter Grade,B+,Verse
4,3,,,28289,John Campion,,English,165,001,B,Letter Grade,B+,Special Topics
4,2,,,28292,Elizabeth Honig,,English,165,002,B,Letter Grade,B+,Special Topics
