Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
2,4,,,14538,Aparajita Nanda,,English,R1A,003,A,Letter Grade,A,Reading And Comp
2,3,,,14540,Katherine Snyder; Kathryn Fleishman,,English,R1A,004,A,Letter Grade,A,Reading And Comp
2,9,,,14541,Jessica Carr; Katherine Snyder,,English,R1A,005,A,Letter Grade,A,Reading And Comp
2,2,,,14542,Katherine Snyder; Lise Gaston,,English,R1A,006,A,Letter Grade,A,Reading And Comp
2,8,,,14543,Jonathan Larner-Lewis; Katherine Snyder,,English,R1A,007,A,Letter Grade,A,Reading And Comp
2,1,,,14544,Brandon Callender; Katherine Snyder,,English,R1B,001,A,Letter Grade,A,Reading And Comp
2,5,,,14545,Katherine Bondy; Katherine Snyder,,English,R1B,002,A,Letter Grade,A,Reading And Comp
2,5,,,14546,Jason De Stefano; Katherine Snyder,,English,R1B,003,A,Letter Grade,A,Reading And Comp
2,8,,,14547,Katherine Snyder; Pierre Tchetgen,,English,R1B,004,A,Letter Grade,A,Reading And Comp
2,3,,,14548,Adam Ahmed; Katherine Snyder,,English,R1B,005,A,Letter Grade,A,Reading And Comp
2,4,,,14549,Katherine Snyder; Lucy Sirianni,,English,R1B,006,A,Letter Grade,A,Reading And Comp
2,1,,,14557,Katherine Snyder; Raphael Magarik,,English,R1B,014,A,Letter Grade,A,Reading And Comp
2,2,,,14558,Edward Alexander; Katherine Snyder,,English,R1B,015,A,Letter Grade,A,Reading And Comp
2,3,,,14559,Katherine Snyder; Rosalind Diaz,,English,R1B,016,A,Letter Grade,A,Reading And Comp
2,6,,,14560,Brian Gillis; Katherine Snyder,,English,R1B,017,A,Letter Grade,A,Reading And Comp
2,4,,,14565,Jane Gregory; Lyn Hejinian,,English,43B,001,A,Letter Grade,A,Intro/Writing Verse
2,15,,,14566,David Landreth,,English,45A,001,A,Letter Grade,A,Lit In English
2,20,,,14572,Ian Duncan,,English,45B,001,A,Letter Grade,A,Lit In English
2,10,,,14579,Joshua Gang,,English,45C,001,A,Letter Grade,A,Lit In English
2,11,,,14580,Catherine Flynn,,English,45C,002,A,Letter Grade,A,Lit In English
2,20,,,14613,Steven Justice,,English,111,001,A,Letter Grade,A,Chaucer
2,11,,,14614,Jennifer Miller,,English,114A,001,A,Letter Grade,A,English Drama
2,7,,,14616,Charles Altieri,,English,117S,001,A,Letter Grade,A,Shakespeare
2,8,,,14617,Jeffrey Knapp,,English,117S,002,A,Letter Grade,A,Shakespeare
2,6,,,14623,Katherine Snyder,,English,125E,001,A,Letter Grade,A,Contemporary Novel
2,16,,,14630,Mark Goble,,English,132,001,A,Letter Grade,A,American Novel
2,6,,,14635,R Gonzalez,,English,C136,001,A,Letter Grade,A,Topics In Amer Stud
2,17,,,14640,R Gonzalez,,English,137B,001,A,Letter Grade,A,Chic Lit Since 1910
2,10,,,14643,Cecil Giscombe,,English,141,001,A,Letter Grade,A,Modes Of Writing
2,6,,,14644,Melanie Chandra,,English,143A,001,A,Letter Grade,A,Short Fiction
2,8,,,14647,John Shoptaw,,English,143B,001,A,Letter Grade,A,Verse
2,10,,,14648,Geoffrey O'Brien,,English,143B,002,A,Letter Grade,A,Verse
2,9,,,14649,Georgina Kleege,,English,143N,001,A,Letter Grade,A,Prose Nonfiction
2,9,,,14651,Hertha Wong,,English,165,001,A,Letter Grade,A,Special Topics
2,8,,,14652,Genaro Padilla,,English,165,002,A,Letter Grade,A,Special Topics
2,22,,,14666,Georgina Kleege,,English,180A,001,A,Letter Grade,A,Autobiography
2,9,,,14669,Donna Jones,,English,180Z,001,A,Letter Grade,A,Science Fiction
2,4,,,14670,Nadia Ellis,,English,190,001,A,Letter Grade,A,Research Seminar
2,10,,,14671,Bryan Wagner,,English,190,002,A,Letter Grade,A,Research Seminar
2,9,,,14672,Jeffrey Blevins,,English,190,003,A,Letter Grade,A,Research Seminar
2,5,,,14673,D Miller,,English,190,004,A,Letter Grade,A,Research Seminar
2,4,,,14674,Ryan Perry,,English,190,005,A,Letter Grade,A,Research Seminar
2,2,,,14675,Stephanie Bahr,,English,190,006,A,Letter Grade,A,Research Seminar
2,4,,,14676,Wendy Xin,,English,190,007,A,Letter Grade,A,Research Seminar
2,2,,,14677,Janet Sorensen,,English,190,008,A,Letter Grade,A,Research Seminar
2,3,,,14678,Emily Thornbury,,English,190,009,A,Letter Grade,A,Research Seminar
2,4,,,14679,Jeffrey Knapp,,English,190,010,A,Letter Grade,A,Research Seminar
2,7,,,14680,Donna Jones,,English,190,011,A,Letter Grade,A,Research Seminar
2,4,,,14682,George Starr,,English,190,013,A,Letter Grade,A,Research Seminar
2,13,,,14683,David Marno,,English,H195B,001,A,Letter Grade,A,Honors Course
2,9,,,14684,Celeste Langan,,English,H195B,002,A,Letter Grade,A,Honors Course
2,6,,,14741,Colleen Lye,,English,203,001,A,Letter Grade,A,Graduate Readings
2,3,,,14745,Katherine O'Brien O'Keeffe,,English,205B,001,A,Letter Grade,A,Old English
2,5,,,14747,Thomas Farber,,English,243N,001,A,Letter Grade,A,Pr Nonfic Wr Wkshp
2,3,,,14749,Kevis Bea Goodman,,English,250,001,A,Letter Grade,A,Research Seminars
2,8,,,14750,Charles Altieri,,English,250,002,A,Letter Grade,A,Research Seminars
2,4,,,14751,Victoria Kahn,,English,250,003,A,Letter Grade,A,Research Seminars
2,1,,,14753,Kathleen Donegan,,English,298,001,A,Letter Grade,A,Special Studies
2,1,,,14755,Donna Jones,,English,298,003,A,Letter Grade,A,Special Studies
2,1,,,14757,Joseph Lavery,,English,298,005,A,Letter Grade,A,Special Studies
2,5,,,31116,David Landreth,,English,28,001,A,Letter Grade,A,Intro To Drama
2,8,,,31117,Leila Mansouri; Vikram Chandra,,English,43A,001,A,Letter Grade,A,Intro/Writ Fiction
2,36,,,31118,Joseph Lavery,,English,80K,001,A,Letter Grade,A,Children'S Lit
2,9,,,31119,Emily Thornbury,,English,105,001,A,Letter Grade,A,Anglo-Saxon England
2,5,,,31120,Kevis Bea Goodman,,English,118,001,A,Letter Grade,A,Milton
2,11,,,31121,Janet Sorensen,,English,119,001,A,Letter Grade,A,Lit Rest & Ear 18 C
2,14,,,31122,Kathleen Donegan,,English,130A,001,A,Letter Grade,A,Am Lit: Before 1800
2,4,,,31124,Abdul Janmohamed,,English,139,001,A,Letter Grade,A,Cultures Of English
2,11,,,31125,Carla Serpell,,English,143C,001,A,Letter Grade,A,Long Narrative
2,4,,,31126,Steven Lee,,English,166AC,001,A,Letter Grade,A,Spe Top Am Cultures
2,7,,,31127,Geoffrey O'Brien,,English,180L,001,A,Letter Grade,A,Lyric Verse
2,3,,,31128,Maura Nolan,,English,211,001,A,Letter Grade,A,Chaucer
2,5,,,31129,Vikram Chandra,,English,243A,001,A,Letter Grade,A,Fiction Workshop
2,11,,,31130,David Marno,,English,246C,001,A,Letter Grade,A,Graduate Proseminar
2,8,,,31131,Ian Duncan,,English,246H,001,A,Letter Grade,A,Grad Pro-Seminars
2,5,,,31142,Colleen Lye,,English,166,001,A,Letter Grade,A,Special Topics
2,3,,,31143,Anne-Lise Francois,,English,166,002,A,Letter Grade,A,Special Topics
2,9,,,31144,Bryan Wagner,,English,166,003,A,Letter Grade,A,Special Topics
2,12,,,31145,Mark Goble,,English,166,004,A,Letter Grade,A,Special Topics
2,14,,,31146,Eric Falci,,English,166,005,A,Letter Grade,A,Special Topics
2,9,,,31602,Carla Serpell,,English,143A,002,A,Letter Grade,A,Short Fiction
2,9,,,31603,Genaro Padilla; Joyce Carol Smith,,English,143A,003,A,Letter Grade,A,Short Fiction
2,12,,,31617,Lyubov Golburt,,English,125C,001,A,Letter Grade,A,European Novel
2,2,,,33566,Elizabeth Honig; Jess Bailey,,English,C181,001,A,Letter Grade,A,Dig. Hum. Vis. Cult
3,7,,,14536,Frank Cruz; Katherine Snyder,,English,R1A,001,A,Letter Grade,A-,Reading And Comp
3,8,,,14537,Katherine Snyder; Mark Scott,,English,R1A,002,A,Letter Grade,A-,Reading And Comp
3,6,,,14538,Aparajita Nanda,,English,R1A,003,A,Letter Grade,A-,Reading And Comp
3,6,,,14540,Katherine Snyder; Kathryn Fleishman,,English,R1A,004,A,Letter Grade,A-,Reading And Comp
3,4,,,14541,Jessica Carr; Katherine Snyder,,English,R1A,005,A,Letter Grade,A-,Reading And Comp
3,7,,,14542,Katherine Snyder; Lise Gaston,,English,R1A,006,A,Letter Grade,A-,Reading And Comp
3,9,,,14543,Jonathan Larner-Lewis; Katherine Snyder,,English,R1A,007,A,Letter Grade,A-,Reading And Comp
3,3,,,14544,Brandon Callender; Katherine Snyder,,English,R1B,001,A,Letter Grade,A-,Reading And Comp
3,2,,,14545,Katherine Bondy; Katherine Snyder,,English,R1B,002,A,Letter Grade,A-,Reading And Comp
3,5,,,14546,Jason De Stefano; Katherine Snyder,,English,R1B,003,A,Letter Grade,A-,Reading And Comp
3,5,,,14547,Katherine Snyder; Pierre Tchetgen,,English,R1B,004,A,Letter Grade,A-,Reading And Comp
3,6,,,14548,Adam Ahmed; Katherine Snyder,,English,R1B,005,A,Letter Grade,A-,Reading And Comp
3,6,,,14549,Katherine Snyder; Lucy Sirianni,,English,R1B,006,A,Letter Grade,A-,Reading And Comp
3,3,,,14557,Katherine Snyder; Raphael Magarik,,English,R1B,014,A,Letter Grade,A-,Reading And Comp
3,3,,,14558,Edward Alexander; Katherine Snyder,,English,R1B,015,A,Letter Grade,A-,Reading And Comp
3,8,,,14559,Katherine Snyder; Rosalind Diaz,,English,R1B,016,A,Letter Grade,A-,Reading And Comp
3,3,,,14560,Brian Gillis; Katherine Snyder,,English,R1B,017,A,Letter Grade,A-,Reading And Comp
3,2,,,14565,Jane Gregory; Lyn Hejinian,,English,43B,001,A,Letter Grade,A-,Intro/Writing Verse
3,23,,,14566,David Landreth,,English,45A,001,A,Letter Grade,A-,Lit In English
3,29,,,14572,Ian Duncan,,English,45B,001,A,Letter Grade,A-,Lit In English
3,9,,,14579,Joshua Gang,,English,45C,001,A,Letter Grade,A-,Lit In English
3,15,,,14580,Catherine Flynn,,English,45C,002,A,Letter Grade,A-,Lit In English
3,10,,,14613,Steven Justice,,English,111,001,A,Letter Grade,A-,Chaucer
3,6,,,14614,Jennifer Miller,,English,114A,001,A,Letter Grade,A-,English Drama
3,2,,,14616,Charles Altieri,,English,117S,001,A,Letter Grade,A-,Shakespeare
3,10,,,14617,Jeffrey Knapp,,English,117S,002,A,Letter Grade,A-,Shakespeare
3,19,,,14623,Katherine Snyder,,English,125E,001,A,Letter Grade,A-,Contemporary Novel
3,20,,,14630,Mark Goble,,English,132,001,A,Letter Grade,A-,American Novel
3,9,,,14635,R Gonzalez,,English,C136,001,A,Letter Grade,A-,Topics In Amer Stud
3,12,,,14640,R Gonzalez,,English,137B,001,A,Letter Grade,A-,Chic Lit Since 1910
3,16,,,14643,Cecil Giscombe,,English,141,001,A,Letter Grade,A-,Modes Of Writing
3,1,,,14647,John Shoptaw,,English,143B,001,A,Letter Grade,A-,Verse
3,3,,,14649,Georgina Kleege,,English,143N,001,A,Letter Grade,A-,Prose Nonfiction
3,9,,,14651,Hertha Wong,,English,165,001,A,Letter Grade,A-,Special Topics
3,15,,,14652,Genaro Padilla,,English,165,002,A,Letter Grade,A-,Special Topics
3,3,,,14666,Georgina Kleege,,English,180A,001,A,Letter Grade,A-,Autobiography
3,7,,,14669,Donna Jones,,English,180Z,001,A,Letter Grade,A-,Science Fiction
3,1,,,14670,Nadia Ellis,,English,190,001,A,Letter Grade,A-,Research Seminar
3,7,,,14671,Bryan Wagner,,English,190,002,A,Letter Grade,A-,Research Seminar
3,1,,,14672,Jeffrey Blevins,,English,190,003,A,Letter Grade,A-,Research Seminar
3,10,,,14673,D Miller,,English,190,004,A,Letter Grade,A-,Research Seminar
3,3,,,14675,Stephanie Bahr,,English,190,006,A,Letter Grade,A-,Research Seminar
3,3,,,14676,Wendy Xin,,English,190,007,A,Letter Grade,A-,Research Seminar
3,1,,,14677,Janet Sorensen,,English,190,008,A,Letter Grade,A-,Research Seminar
3,4,,,14678,Emily Thornbury,,English,190,009,A,Letter Grade,A-,Research Seminar
3,6,,,14679,Jeffrey Knapp,,English,190,010,A,Letter Grade,A-,Research Seminar
3,5,,,14680,Donna Jones,,English,190,011,A,Letter Grade,A-,Research Seminar
3,9,,,14682,George Starr,,English,190,013,A,Letter Grade,A-,Research Seminar
3,3,,,14684,Celeste Langan,,English,H195B,002,A,Letter Grade,A-,Honors Course
3,8,,,31116,David Landreth,,English,28,001,A,Letter Grade,A-,Intro To Drama
3,2,,,31117,Leila Mansouri; Vikram Chandra,,English,43A,001,A,Letter Grade,A-,Intro/Writ Fiction
3,24,,,31118,Joseph Lavery,,English,80K,001,A,Letter Grade,A-,Children'S Lit
3,4,,,31119,Emily Thornbury,,English,105,001,A,Letter Grade,A-,Anglo-Saxon England
3,20,,,31120,Kevis Bea Goodman,,English,118,001,A,Letter Grade,A-,Milton
3,8,,,31121,Janet Sorensen,,English,119,001,A,Letter Grade,A-,Lit Rest & Ear 18 C
3,14,,,31122,Kathleen Donegan,,English,130A,001,A,Letter Grade,A-,Am Lit: Before 1800
3,6,,,31124,Abdul Janmohamed,,English,139,001,A,Letter Grade,A-,Cultures Of English
3,2,,,31125,Carla Serpell,,English,143C,001,A,Letter Grade,A-,Long Narrative
3,12,,,31126,Steven Lee,,English,166AC,001,A,Letter Grade,A-,Spe Top Am Cultures
3,5,,,31127,Geoffrey O'Brien,,English,180L,001,A,Letter Grade,A-,Lyric Verse
3,1,,,31128,Maura Nolan,,English,211,001,A,Letter Grade,A-,Chaucer
3,4,,,31142,Colleen Lye,,English,166,001,A,Letter Grade,A-,Special Topics
3,2,,,31143,Anne-Lise Francois,,English,166,002,A,Letter Grade,A-,Special Topics
3,7,,,31145,Mark Goble,,English,166,004,A,Letter Grade,A-,Special Topics
3,24,,,31146,Eric Falci,,English,166,005,A,Letter Grade,A-,Special Topics
3,2,,,31602,Carla Serpell,,English,143A,002,A,Letter Grade,A-,Short Fiction
3,3,,,31603,Genaro Padilla; Joyce Carol Smith,,English,143A,003,A,Letter Grade,A-,Short Fiction
3,13,,,31617,Lyubov Golburt,,English,125C,001,A,Letter Grade,A-,European Novel
3,3,,,33566,Elizabeth Honig; Jess Bailey,,English,C181,001,A,Letter Grade,A-,Dig. Hum. Vis. Cult
4,4,,,14536,Frank Cruz; Katherine Snyder,,English,R1A,001,B,Letter Grade,B+,Reading And Comp
4,3,,,14537,Katherine Snyder; Mark Scott,,English,R1A,002,B,Letter Grade,B+,Reading And Comp
4,5,,,14538,Aparajita Nanda,,English,R1A,003,B,Letter Grade,B+,Reading And Comp
4,5,,,14540,Katherine Snyder; Kathryn Fleishman,,English,R1A,004,B,Letter Grade,B+,Reading And Comp
4,4,,,14541,Jessica Carr; Katherine Snyder,,English,R1A,005,B,Letter Grade,B+,Reading And Comp
4,4,,,14542,Katherine Snyder; Lise Gaston,,English,R1A,006,B,Letter Grade,B+,Reading And Comp
4,3,,,14543,Jonathan Larner-Lewis; Katherine Snyder,,English,R1A,007,B,Letter Grade,B+,Reading And Comp
4,3,,,14544,Brandon Callender; Katherine Snyder,,English,R1B,001,B,Letter Grade,B+,Reading And Comp
4,8,,,14545,Katherine Bondy; Katherine Snyder,,English,R1B,002,B,Letter Grade,B+,Reading And Comp
4,5,,,14546,Jason De Stefano; Katherine Snyder,,English,R1B,003,B,Letter Grade,B+,Reading And Comp
4,2,,,14547,Katherine Snyder; Pierre Tchetgen,,English,R1B,004,B,Letter Grade,B+,Reading And Comp
4,7,,,14548,Adam Ahmed; Katherine Snyder,,English,R1B,005,B,Letter Grade,B+,Reading And Comp
4,2,,,14549,Katherine Snyder; Lucy Sirianni,,English,R1B,006,B,Letter Grade,B+,Reading And Comp
4,4,,,14557,Katherine Snyder; Raphael Magarik,,English,R1B,014,B,Letter Grade,B+,Reading And Comp
4,2,,,14558,Edward Alexander; Katherine Snyder,,English,R1B,015,B,Letter Grade,B+,Reading And Comp
4,3,,,14559,Katherine Snyder; Rosalind Diaz,,English,R1B,016,B,Letter Grade,B+,Reading And Comp
4,4,,,14560,Brian Gillis; Katherine Snyder,,English,R1B,017,B,Letter Grade,B+,Reading And Comp
4,16,,,14566,David Landreth,,English,45A,001,B,Letter Grade,B+,Lit In English
4,22,,,14572,Ian Duncan,,English,45B,001,B,Letter Grade,B+,Lit In English
4,7,,,14579,Joshua Gang,,English,45C,001,B,Letter Grade,B+,Lit In English
4,12,,,14580,Catherine Flynn,,English,45C,002,B,Letter Grade,B+,Lit In English
4,2,,,14613,Steven Justice,,English,111,001,B,Letter Grade,B+,Chaucer
4,3,,,14614,Jennifer Miller,,English,114A,001,B,Letter Grade,B+,English Drama
4,5,,,14616,Charles Altieri,,English,117S,001,B,Letter Grade,B+,Shakespeare
4,16,,,14617,Jeffrey Knapp,,English,117S,002,B,Letter Grade,B+,Shakespeare
4,10,,,14623,Katherine Snyder,,English,125E,001,B,Letter Grade,B+,Contemporary Novel
4,20,,,14630,Mark Goble,,English,132,001,B,Letter Grade,B+,American Novel
4,6,,,14635,R Gonzalez,,English,C136,001,B,Letter Grade,B+,Topics In Amer Stud
4,4,,,14640,R Gonzalez,,English,137B,001,B,Letter Grade,B+,Chic Lit Since 1910
4,11,,,14643,Cecil Giscombe,,English,141,001,B,Letter Grade,B+,Modes Of Writing
4,1,,,14649,Georgina Kleege,,English,143N,001,B,Letter Grade,B+,Prose Nonfiction
4,5,,,14651,Hertha Wong,,English,165,001,B,Letter Grade,B+,Special Topics
4,5,,,14652,Genaro Padilla,,English,165,002,B,Letter Grade,B+,Special Topics
4,9,,,14666,Georgina Kleege,,English,180A,001,B,Letter Grade,B+,Autobiography
4,17,,,14669,Donna Jones,,English,180Z,001,B,Letter Grade,B+,Science Fiction
4,3,,,14670,Nadia Ellis,,English,190,001,B,Letter Grade,B+,Research Seminar
4,1,,,14671,Bryan Wagner,,English,190,002,B,Letter Grade,B+,Research Seminar
4,1,,,14672,Jeffrey Blevins,,English,190,003,B,Letter Grade,B+,Research Seminar
4,1,,,14674,Ryan Perry,,English,190,005,B,Letter Grade,B+,Research Seminar
4,2,,,14675,Stephanie Bahr,,English,190,006,B,Letter Grade,B+,Research Seminar
4,1,,,14676,Wendy Xin,,English,190,007,B,Letter Grade,B+,Research Seminar
4,3,,,14677,Janet Sorensen,,English,190,008,B,Letter Grade,B+,Research Seminar
4,3,,,14679,Jeffrey Knapp,,English,190,010,B,Letter Grade,B+,Research Seminar
4,1,,,14680,Donna Jones,,English,190,011,B,Letter Grade,B+,Research Seminar
4,1,,,14682,George Starr,,English,190,013,B,Letter Grade,B+,Research Seminar
4,1,,,14751,Victoria Kahn,,English,250,003,B,Letter Grade,B+,Research Seminars
4,3,,,31116,David Landreth,,English,28,001,B,Letter Grade,B+,Intro To Drama
4,1,,,31117,Leila Mansouri; Vikram Chandra,,English,43A,001,B,Letter Grade,B+,Intro/Writ Fiction
4,13,,,31118,Joseph Lavery,,English,80K,001,B,Letter Grade,B+,Children'S Lit
4,3,,,31119,Emily Thornbury,,English,105,001,B,Letter Grade,B+,Anglo-Saxon England
4,11,,,31120,Kevis Bea Goodman,,English,118,001,B,Letter Grade,B+,Milton
4,6,,,31121,Janet Sorensen,,English,119,001,B,Letter Grade,B+,Lit Rest & Ear 18 C
4,8,,,31122,Kathleen Donegan,,English,130A,001,B,Letter Grade,B+,Am Lit: Before 1800
4,6,,,31124,Abdul Janmohamed,,English,139,001,B,Letter Grade,B+,Cultures Of English
4,7,,,31126,Steven Lee,,English,166AC,001,B,Letter Grade,B+,Spe Top Am Cultures
4,3,,,31127,Geoffrey O'Brien,,English,180L,001,B,Letter Grade,B+,Lyric Verse
4,9,,,31145,Mark Goble,,English,166,004,B,Letter Grade,B+,Special Topics
4,15,,,31146,Eric Falci,,English,166,005,B,Letter Grade,B+,Special Topics
4,2,,,31603,Genaro Padilla; Joyce Carol Smith,,English,143A,003,B,Letter Grade,B+,Short Fiction
4,3,,,31617,Lyubov Golburt,,English,125C,001,B,Letter Grade,B+,European Novel
4,3,,,33566,Elizabeth Honig; Jess Bailey,,English,C181,001,B,Letter Grade,B+,Dig. Hum. Vis. Cult
5,4,,,14536,Frank Cruz; Katherine Snyder,,English,R1A,001,B,Letter Grade,B,Reading And Comp
5,1,,,14538,Aparajita Nanda,,English,R1A,003,B,Letter Grade,B,Reading And Comp
5,1,,,14540,Katherine Snyder; Kathryn Fleishman,,English,R1A,004,B,Letter Grade,B,Reading And Comp
5,1,,,14541,Jessica Carr; Katherine Snyder,,English,R1A,005,B,Letter Grade,B,Reading And Comp
5,2,,,14542,Katherine Snyder; Lise Gaston,,English,R1A,006,B,Letter Grade,B,Reading And Comp
5,3,,,14544,Brandon Callender; Katherine Snyder,,English,R1B,001,B,Letter Grade,B,Reading And Comp
5,2,,,14545,Katherine Bondy; Katherine Snyder,,English,R1B,002,B,Letter Grade,B,Reading And Comp
5,1,,,14546,Jason De Stefano; Katherine Snyder,,English,R1B,003,B,Letter Grade,B,Reading And Comp
5,1,,,14548,Adam Ahmed; Katherine Snyder,,English,R1B,005,B,Letter Grade,B,Reading And Comp
5,1,,,14549,Katherine Snyder; Lucy Sirianni,,English,R1B,006,B,Letter Grade,B,Reading And Comp
5,7,,,14557,Katherine Snyder; Raphael Magarik,,English,R1B,014,B,Letter Grade,B,Reading And Comp
5,3,,,14558,Edward Alexander; Katherine Snyder,,English,R1B,015,B,Letter Grade,B,Reading And Comp
5,1,,,14560,Brian Gillis; Katherine Snyder,,English,R1B,017,B,Letter Grade,B,Reading And Comp
5,12,,,14566,David Landreth,,English,45A,001,B,Letter Grade,B,Lit In English
5,7,,,14572,Ian Duncan,,English,45B,001,B,Letter Grade,B,Lit In English
5,13,,,14579,Joshua Gang,,English,45C,001,B,Letter Grade,B,Lit In English
5,9,,,14580,Catherine Flynn,,English,45C,002,B,Letter Grade,B,Lit In English
5,3,,,14613,Steven Justice,,English,111,001,B,Letter Grade,B,Chaucer
5,3,,,14614,Jennifer Miller,,English,114A,001,B,Letter Grade,B,English Drama
5,9,,,14616,Charles Altieri,,English,117S,001,B,Letter Grade,B,Shakespeare
5,9,,,14617,Jeffrey Knapp,,English,117S,002,B,Letter Grade,B,Shakespeare
5,7,,,14623,Katherine Snyder,,English,125E,001,B,Letter Grade,B,Contemporary Novel
5,5,,,14630,Mark Goble,,English,132,001,B,Letter Grade,B,American Novel
5,1,,,14635,R Gonzalez,,English,C136,001,B,Letter Grade,B,Topics In Amer Stud
5,5,,,14640,R Gonzalez,,English,137B,001,B,Letter Grade,B,Chic Lit Since 1910
5,3,,,14643,Cecil Giscombe,,English,141,001,B,Letter Grade,B,Modes Of Writing
5,2,,,14652,Genaro Padilla,,English,165,002,B,Letter Grade,B,Special Topics
5,7,,,14666,Georgina Kleege,,English,180A,001,B,Letter Grade,B,Autobiography
5,8,,,14669,Donna Jones,,English,180Z,001,B,Letter Grade,B,Science Fiction
5,2,,,14672,Jeffrey Blevins,,English,190,003,B,Letter Grade,B,Research Seminar
5,3,,,14675,Stephanie Bahr,,English,190,006,B,Letter Grade,B,Research Seminar
5,1,,,14676,Wendy Xin,,English,190,007,B,Letter Grade,B,Research Seminar
5,3,,,14679,Jeffrey Knapp,,English,190,010,B,Letter Grade,B,Research Seminar
5,4,,,31116,David Landreth,,English,28,001,B,Letter Grade,B,Intro To Drama
5,15,,,31118,Joseph Lavery,,English,80K,001,B,Letter Grade,B,Children'S Lit
5,2,,,31119,Emily Thornbury,,English,105,001,B,Letter Grade,B,Anglo-Saxon England
5,7,,,31120,Kevis Bea Goodman,,English,118,001,B,Letter Grade,B,Milton
5,1,,,31121,Janet Sorensen,,English,119,001,B,Letter Grade,B,Lit Rest & Ear 18 C
5,1,,,31122,Kathleen Donegan,,English,130A,001,B,Letter Grade,B,Am Lit: Before 1800
5,4,,,31124,Abdul Janmohamed,,English,139,001,B,Letter Grade,B,Cultures Of English
5,3,,,31126,Steven Lee,,English,166AC,001,B,Letter Grade,B,Spe Top Am Cultures
5,2,,,31142,Colleen Lye,,English,166,001,B,Letter Grade,B,Special Topics
5,6,,,31145,Mark Goble,,English,166,004,B,Letter Grade,B,Special Topics
5,8,,,31146,Eric Falci,,English,166,005,B,Letter Grade,B,Special Topics
5,2,,,31617,Lyubov Golburt,,English,125C,001,B,Letter Grade,B,European Novel
5,2,,,33566,Elizabeth Honig; Jess Bailey,,English,C181,001,B,Letter Grade,B,Dig. Hum. Vis. Cult
