Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,28624,Susan Schweik,,English,299,008,A,Letter Grade,A+,Special Study
2,5,,,27853,David Landreth; Seulghee Lee,,English,R1A,001,A,Letter Grade,A,Reading And Comp
2,1,,,27856,Adrian Acu; David Landreth,,English,R1A,002,A,Letter Grade,A,Reading And Comp
2,3,,,27859,David Landreth; Joshua Weiner,,English,R1A,003,A,Letter Grade,A,Reading And Comp
2,3,,,27862,David Landreth; Margaret Kolb,,English,R1A,004,A,Letter Grade,A,Reading And Comp
2,5,,,27868,David Landreth; Rachel Beck,,English,R1A,006,A,Letter Grade,A,Reading And Comp
2,1,,,27871,David Landreth; Jonathan Shelley,,English,R1A,007,A,Letter Grade,A,Reading And Comp
2,4,,,27874,David Landreth; Jonathan Larner-Lewis,,English,R1A,008,A,Letter Grade,A,Reading And Comp
2,3,,,27877,Chad Crosson; David Landreth,,English,R1A,009,A,Letter Grade,A,Reading And Comp
2,1,,,27880,Alexander Jeziorek; David Landreth,,English,R1A,010,A,Letter Grade,A,Reading And Comp
2,1,,,27883,Carmen Castillo; David Landreth,,English,R1A,011,A,Letter Grade,A,Reading And Comp
2,4,,,27886,David Landreth; Sarah Mangin,,English,R1B,001,A,Letter Grade,A,Reading And Comp
2,2,,,27889,David Landreth; Marcos Garcia,,English,R1B,002,A,Letter Grade,A,Reading And Comp
2,3,,,27895,David Landreth; Sookyoung Lee,,English,R1B,004,A,Letter Grade,A,Reading And Comp
2,2,,,27898,David Landreth; Michelle Ty,,English,R1B,005,A,Letter Grade,A,Reading And Comp
2,3,,,27901,David Landreth; Nicholas Junkerman,,English,R1B,006,A,Letter Grade,A,Reading And Comp
2,3,,,27904,David Landreth; Ryan Perry,,English,R1B,007,A,Letter Grade,A,Reading And Comp
2,3,,,27907,David Landreth; Sunny Xiang,,English,R1B,008,A,Letter Grade,A,Reading And Comp
2,2,,,27913,Charles Creasy; David Landreth,,English,R1B,010,A,Letter Grade,A,Reading And Comp
2,8,,,27916,David Landreth; Serena Le,,English,R1B,011,A,Letter Grade,A,Reading And Comp
2,3,,,27919,David Landreth,,English,R1B,012,A,Letter Grade,A,Reading And Comp
2,4,,,27922,Bradford Taylor; David Landreth,,English,R1B,013,A,Letter Grade,A,Reading And Comp
2,2,,,27925,David Landreth; Megan O'Connor,,English,R1B,014,A,Letter Grade,A,Reading And Comp
2,5,,,27928,David Landreth; Jill Richards,,English,R1B,015,A,Letter Grade,A,Reading And Comp
2,5,,,27931,David Landreth; Rasheed Tazudeen,,English,R1B,016,A,Letter Grade,A,Reading And Comp
2,10,,,27937,Andrea Seeger; David Landreth,,English,R1B,018,A,Letter Grade,A,Reading And Comp
2,4,,,27943,Christopher Miller; David Landreth,,English,R1B,020,A,Letter Grade,A,Reading And Comp
2,3,,,27946,David Landreth; Leila Mansouri,,English,R1B,021,A,Letter Grade,A,Reading And Comp
2,4,,,27949,David Landreth; Richard Lee,,English,R1B,022,A,Letter Grade,A,Reading And Comp
2,16,,,27952,Joanna Picciotto; Liliana Loofbourow,,English,43B,001,A,Letter Grade,A,Intro/Writing Verse
2,8,,,27955,Alan Nelson,,English,45A,001,A,Letter Grade,A,Lit In English
2,15,,,27964,Oliver Arnold,,English,45A,002,A,Letter Grade,A,Lit In English
2,10,,,27976,Ian Duncan,,English,45B,001,A,Letter Grade,A,Lit In English
2,11,,,27988,Mitchell Breitwieser,,English,45B,002,A,Letter Grade,A,Lit In English
2,6,,,28000,Steven Lee,,English,45C,001,A,Letter Grade,A,Lit In English
2,10,,,28012,Catherine Flynn,,English,45C,002,A,Letter Grade,A,Lit In English
2,25,,,28105,Joseph Jordan,,English,114B,001,A,Letter Grade,A,English Drama
2,8,,,28108,David Landreth,,English,117B,001,A,Letter Grade,A,Shakespeare
2,7,,,28123,Jeffrey Knapp,,English,117S,001,A,Letter Grade,A,Shakespeare
2,19,,,28126,Joanna Picciotto,,English,119,001,A,Letter Grade,A,Lit Rest & Ear 18 C
2,10,,,28132,Janet Sorensen,,English,120,001,A,Letter Grade,A,Lit Later 18th Cent
2,22,,,28135,Joseph Jordan,,English,122,001,A,Letter Grade,A,Victorian Period
2,3,,,28138,George Starr,,English,125A,001,A,Letter Grade,A,English Novel
2,19,,,28141,Justin Eichenlaub,,English,125B,001,A,Letter Grade,A,English Novel
2,5,,,28144,Donna Jones,,English,125D,001,A,Letter Grade,A,20th Century Novel
2,9,,,28147,Charles Altieri,,English,127,001,A,Letter Grade,A,Modern Poetry
2,16,,,28150,Donald Mcquade,,English,130B,001,A,Letter Grade,A,Amer Lit: 1800-1865
2,19,,,28153,Kenneth Speirs,,English,130D,001,A,Letter Grade,A,Am Lit: 1900-45
2,19,,,28156,Todd Carmody,,English,132,001,A,Letter Grade,A,American Novel
2,4,,,28159,Nadia Ellis Russell,,English,133T,001,A,Letter Grade,A,Topics Af Am
2,16,,,28162,Bryan Wagner,,English,135AC,001,A,Letter Grade,A,Lit Amer Cultures
2,7,,,28168,Genaro Padilla,,English,137T,001,A,Letter Grade,A,Topics Chic Lit/Cul
2,3,,,28171,Sheila Boniface Davies,,English,138,001,A,Letter Grade,A,Stud Wor Lit Eng
2,9,,,28174,Melanie Chandra,,English,141,001,A,Letter Grade,A,Modes Of Writing
2,12,,,28177,Vikram Chandra,,English,143A,001,A,Letter Grade,A,Short Fiction
2,11,,,28180,Bharati Blaise,,English,143A,002,A,Letter Grade,A,Short Fiction
2,15,,,28183,Joyce Carol Smith,,English,143A,003,A,Letter Grade,A,Short Fiction
2,12,,,28186,John Shoptaw,,English,143B,001,A,Letter Grade,A,Verse
2,13,,,28189,Thomas Farber,,English,143N,001,A,Letter Grade,A,Prose Nonfiction
2,10,,,28192,Robert Hass,,English,143T,001,A,Letter Grade,A,Poetry Trans Wkshp
2,12,,,28195,John Campion,,English,165,001,A,Letter Grade,A,Special Topics
2,9,,,28198,Todd Carmody,,English,166,001,A,Letter Grade,A,Special Topics
2,12,,,28201,Bharati Blaise,,English,166,002,A,Letter Grade,A,Special Topics
2,21,,,28204,Justin Eichenlaub,,English,166,003,A,Letter Grade,A,Special Topics
2,17,,,28207,Joseph Ring,,English,166,004,A,Letter Grade,A,Special Topics
2,15,,,28210,D Miller,,English,173,001,A,Letter Grade,A,Lang/Lit Of Films
2,17,,,28216,Georgina Kleege,,English,180A,001,A,Letter Grade,A,Autobiography
2,17,,,28222,Kenneth Speirs,,English,180N,001,A,Letter Grade,A,The Novel
2,9,,,28225,Joseph Ring,,English,180R,001,A,Letter Grade,A,Romance
2,9,,,28228,Mitchell Breitwieser,,English,190,001,A,Letter Grade,A,Research Seminar
2,2,,,28231,Mark Danner,,English,190,002,A,Letter Grade,A,Research Seminar
2,6,,,28240,Donald Mcquade,,English,190,006,A,Letter Grade,A,Research Seminar
2,2,,,28243,Megan Pugh,,English,190,007,A,Letter Grade,A,Research Seminar
2,11,,,28246,D Miller,,English,190,008,A,Letter Grade,A,Research Seminar
2,2,,,28252,Elizabeth Abel,,English,190,010,A,Letter Grade,A,Research Seminar
2,2,,,28255,Kathleen Donegan,,English,190,011,A,Letter Grade,A,Research Seminar
2,8,,,28258,Robert Hirst,,English,190,012,A,Letter Grade,A,Research Seminar
2,12,,,28264,Zachary Gordon,,English,190,014,A,Letter Grade,A,Research Seminar
2,6,,,28267,George Starr,,English,190,015,A,Letter Grade,A,Research Seminar
2,13,,,28270,Julia Bader,,English,190,016,A,Letter Grade,A,Research Seminar
2,17,,,28276,Eric Falci,,English,H195B,001,A,Letter Grade,A,Honors Course
2,14,,,28279,Scott Saul,,English,H195B,002,A,Letter Grade,A,Honors Course
2,6,,,28438,Kathleen Donegan,,English,203,001,A,Letter Grade,A,Graduate Readings
2,12,,,28441,Steven Goldsmith,,English,203,002,A,Letter Grade,A,Graduate Readings
2,7,,,28444,Steven Lee,,English,203,003,A,Letter Grade,A,Graduate Readings
2,9,,,28447,Oliver Arnold,,English,217,001,A,Letter Grade,A,Shakespeare
2,13,,,28450,Robert Hass,,English,243B,001,A,Letter Grade,A,Poetry Workshop
2,8,,,28453,Catherine Flynn,,English,246K,001,A,Letter Grade,A,Grad Pro-Seminars
2,10,,,28456,Elizabeth Abel,,English,250,001,A,Letter Grade,A,Research Seminars
2,3,,,28459,Jeffrey Knapp,,English,250,002,A,Letter Grade,A,Research Seminars
2,3,,,28462,Elizabeth Abel,,English,298,001,A,Letter Grade,A,Special Studies
2,2,,,28465,Charles Altieri,,English,298,002,A,Letter Grade,A,Special Studies
2,1,,,28468,Oliver Arnold,,English,298,003,A,Letter Grade,A,Special Studies
2,1,,,28480,Mitchell Breitwieser,,English,298,007,A,Letter Grade,A,Special Studies
2,1,,,28483,Kathleen Donegan,,English,298,008,A,Letter Grade,A,Special Studies
2,4,,,28486,Ian Duncan,,English,298,009,A,Letter Grade,A,Special Studies
2,1,,,28489,Eric Falci,,English,298,010,A,Letter Grade,A,Special Studies
2,2,,,28495,Steven Goldsmith,,English,298,012,A,Letter Grade,A,Special Studies
2,4,,,28501,Kevis Bea Goodman,,English,298,014,A,Letter Grade,A,Special Studies
2,3,,,28504,Dorothy Hale,,English,298,015,A,Letter Grade,A,Special Studies
2,3,,,28513,Lyn Hejinian,,English,298,018,A,Letter Grade,A,Special Studies
2,1,,,28519,Steven Justice,,English,298,020,A,Letter Grade,A,Special Studies
2,1,,,28525,Jeffrey Knapp,,English,298,022,A,Letter Grade,A,Special Studies
2,3,,,28528,David Landreth,,English,298,023,A,Letter Grade,A,Special Studies
2,2,,,28534,Colleen Lye,,English,298,025,A,Letter Grade,A,Special Studies
2,1,,,28543,Maura Nolan,,English,298,028,A,Letter Grade,A,Special Studies
2,2,,,28546,Katherine O'Brien O'Keeffe,,English,298,029,A,Letter Grade,A,Special Studies
2,3,,,28552,Samuel Otter,,English,298,031,A,Letter Grade,A,Special Studies
2,1,,,28555,Genaro Padilla,,English,298,032,A,Letter Grade,A,Special Studies
2,4,,,28558,Joanna Picciotto,,English,298,033,A,Letter Grade,A,Special Studies
2,1,,,28561,Kent Puckett,,English,298,034,A,Letter Grade,A,Special Studies
2,2,,,28573,James Turner,,English,298,038,A,Letter Grade,A,Special Studies
2,1,,,28579,Hertha Wong,,English,298,040,A,Letter Grade,A,Special Studies
2,1,,,28582,Janet Sorensen,,English,298,041,A,Letter Grade,A,Special Studies
2,1,,,28588,Donald Mcquade,,English,298,043,A,Letter Grade,A,Special Studies
2,1,,,28603,Ian Duncan,,English,299,001,A,Letter Grade,A,Special Study
2,1,,,28609,Charles Altieri,,English,299,003,A,Letter Grade,A,Special Study
2,3,,,28612,R Gonzalez,,English,299,004,A,Letter Grade,A,Special Study
2,1,,,28621,Robert Hass,,English,299,007,A,Letter Grade,A,Special Study
2,1,,,28627,Kathleen Donegan,,English,299,009,A,Letter Grade,A,Special Study
3,3,,,27853,David Landreth; Seulghee Lee,,English,R1A,001,A,Letter Grade,A-,Reading And Comp
3,3,,,27856,Adrian Acu; David Landreth,,English,R1A,002,A,Letter Grade,A-,Reading And Comp
3,4,,,27859,David Landreth; Joshua Weiner,,English,R1A,003,A,Letter Grade,A-,Reading And Comp
3,5,,,27862,David Landreth; Margaret Kolb,,English,R1A,004,A,Letter Grade,A-,Reading And Comp
3,3,,,27865,David Landreth; Jessica Ling,,English,R1A,005,A,Letter Grade,A-,Reading And Comp
3,3,,,27868,David Landreth; Rachel Beck,,English,R1A,006,A,Letter Grade,A-,Reading And Comp
3,3,,,27871,David Landreth; Jonathan Shelley,,English,R1A,007,A,Letter Grade,A-,Reading And Comp
3,6,,,27874,David Landreth; Jonathan Larner-Lewis,,English,R1A,008,A,Letter Grade,A-,Reading And Comp
3,3,,,27877,Chad Crosson; David Landreth,,English,R1A,009,A,Letter Grade,A-,Reading And Comp
3,5,,,27880,Alexander Jeziorek; David Landreth,,English,R1A,010,A,Letter Grade,A-,Reading And Comp
3,6,,,27883,Carmen Castillo; David Landreth,,English,R1A,011,A,Letter Grade,A-,Reading And Comp
3,4,,,27886,David Landreth; Sarah Mangin,,English,R1B,001,A,Letter Grade,A-,Reading And Comp
3,4,,,27889,David Landreth; Marcos Garcia,,English,R1B,002,A,Letter Grade,A-,Reading And Comp
3,4,,,27892,Alexandra Dumont; David Landreth,,English,R1B,003,A,Letter Grade,A-,Reading And Comp
3,2,,,27895,David Landreth; Sookyoung Lee,,English,R1B,004,A,Letter Grade,A-,Reading And Comp
3,3,,,27898,David Landreth; Michelle Ty,,English,R1B,005,A,Letter Grade,A-,Reading And Comp
3,3,,,27901,David Landreth; Nicholas Junkerman,,English,R1B,006,A,Letter Grade,A-,Reading And Comp
3,1,,,27904,David Landreth; Ryan Perry,,English,R1B,007,A,Letter Grade,A-,Reading And Comp
3,7,,,27907,David Landreth; Sunny Xiang,,English,R1B,008,A,Letter Grade,A-,Reading And Comp
3,4,,,27913,Charles Creasy; David Landreth,,English,R1B,010,A,Letter Grade,A-,Reading And Comp
3,1,,,27916,David Landreth; Serena Le,,English,R1B,011,A,Letter Grade,A-,Reading And Comp
3,6,,,27919,David Landreth,,English,R1B,012,A,Letter Grade,A-,Reading And Comp
3,4,,,27922,Bradford Taylor; David Landreth,,English,R1B,013,A,Letter Grade,A-,Reading And Comp
3,5,,,27925,David Landreth; Megan O'Connor,,English,R1B,014,A,Letter Grade,A-,Reading And Comp
3,5,,,27928,David Landreth; Jill Richards,,English,R1B,015,A,Letter Grade,A-,Reading And Comp
3,6,,,27931,David Landreth; Rasheed Tazudeen,,English,R1B,016,A,Letter Grade,A-,Reading And Comp
3,3,,,27934,Benjamin Saltzman; David Landreth,,English,R1B,017,A,Letter Grade,A-,Reading And Comp
3,3,,,27937,Andrea Seeger; David Landreth,,English,R1B,018,A,Letter Grade,A-,Reading And Comp
3,4,,,27940,David Landreth; Marcelle Maese-Cohen,,English,R1B,019,A,Letter Grade,A-,Reading And Comp
3,4,,,27943,Christopher Miller; David Landreth,,English,R1B,020,A,Letter Grade,A-,Reading And Comp
3,6,,,27946,David Landreth; Leila Mansouri,,English,R1B,021,A,Letter Grade,A-,Reading And Comp
3,1,,,27949,David Landreth; Richard Lee,,English,R1B,022,A,Letter Grade,A-,Reading And Comp
3,11,,,27955,Alan Nelson,,English,45A,001,A,Letter Grade,A-,Lit In English
3,20,,,27964,Oliver Arnold,,English,45A,002,A,Letter Grade,A-,Lit In English
3,16,,,27976,Ian Duncan,,English,45B,001,A,Letter Grade,A-,Lit In English
3,20,,,27988,Mitchell Breitwieser,,English,45B,002,A,Letter Grade,A-,Lit In English
3,19,,,28000,Steven Lee,,English,45C,001,A,Letter Grade,A-,Lit In English
3,13,,,28012,Catherine Flynn,,English,45C,002,A,Letter Grade,A-,Lit In English
3,16,,,28105,Joseph Jordan,,English,114B,001,A,Letter Grade,A-,English Drama
3,9,,,28108,David Landreth,,English,117B,001,A,Letter Grade,A-,Shakespeare
3,23,,,28123,Jeffrey Knapp,,English,117S,001,A,Letter Grade,A-,Shakespeare
3,14,,,28126,Joanna Picciotto,,English,119,001,A,Letter Grade,A-,Lit Rest & Ear 18 C
3,6,,,28132,Janet Sorensen,,English,120,001,A,Letter Grade,A-,Lit Later 18th Cent
3,20,,,28135,Joseph Jordan,,English,122,001,A,Letter Grade,A-,Victorian Period
3,13,,,28138,George Starr,,English,125A,001,A,Letter Grade,A-,English Novel
3,10,,,28141,Justin Eichenlaub,,English,125B,001,A,Letter Grade,A-,English Novel
3,11,,,28144,Donna Jones,,English,125D,001,A,Letter Grade,A-,20th Century Novel
3,10,,,28147,Charles Altieri,,English,127,001,A,Letter Grade,A-,Modern Poetry
3,12,,,28150,Donald Mcquade,,English,130B,001,A,Letter Grade,A-,Amer Lit: 1800-1865
3,15,,,28153,Kenneth Speirs,,English,130D,001,A,Letter Grade,A-,Am Lit: 1900-45
3,4,,,28156,Todd Carmody,,English,132,001,A,Letter Grade,A-,American Novel
3,9,,,28159,Nadia Ellis Russell,,English,133T,001,A,Letter Grade,A-,Topics Af Am
3,27,,,28162,Bryan Wagner,,English,135AC,001,A,Letter Grade,A-,Lit Amer Cultures
3,3,,,28168,Genaro Padilla,,English,137T,001,A,Letter Grade,A-,Topics Chic Lit/Cul
3,6,,,28171,Sheila Boniface Davies,,English,138,001,A,Letter Grade,A-,Stud Wor Lit Eng
3,24,,,28174,Melanie Chandra,,English,141,001,A,Letter Grade,A-,Modes Of Writing
3,1,,,28177,Vikram Chandra,,English,143A,001,A,Letter Grade,A-,Short Fiction
3,1,,,28183,Joyce Carol Smith,,English,143A,003,A,Letter Grade,A-,Short Fiction
3,2,,,28195,John Campion,,English,165,001,A,Letter Grade,A-,Special Topics
3,2,,,28198,Todd Carmody,,English,166,001,A,Letter Grade,A-,Special Topics
3,23,,,28201,Bharati Blaise,,English,166,002,A,Letter Grade,A-,Special Topics
3,1,,,28204,Justin Eichenlaub,,English,166,003,A,Letter Grade,A-,Special Topics
3,5,,,28207,Joseph Ring,,English,166,004,A,Letter Grade,A-,Special Topics
3,11,,,28210,D Miller,,English,173,001,A,Letter Grade,A-,Lang/Lit Of Films
3,12,,,28216,Georgina Kleege,,English,180A,001,A,Letter Grade,A-,Autobiography
3,13,,,28222,Kenneth Speirs,,English,180N,001,A,Letter Grade,A-,The Novel
3,4,,,28225,Joseph Ring,,English,180R,001,A,Letter Grade,A-,Romance
3,10,,,28228,Mitchell Breitwieser,,English,190,001,A,Letter Grade,A-,Research Seminar
3,6,,,28231,Mark Danner,,English,190,002,A,Letter Grade,A-,Research Seminar
3,2,,,28240,Donald Mcquade,,English,190,006,A,Letter Grade,A-,Research Seminar
3,2,,,28246,D Miller,,English,190,008,A,Letter Grade,A-,Research Seminar
3,9,,,28252,Elizabeth Abel,,English,190,010,A,Letter Grade,A-,Research Seminar
3,8,,,28255,Kathleen Donegan,,English,190,011,A,Letter Grade,A-,Research Seminar
3,6,,,28258,Robert Hirst,,English,190,012,A,Letter Grade,A-,Research Seminar
3,5,,,28267,George Starr,,English,190,015,A,Letter Grade,A-,Research Seminar
3,4,,,28270,Julia Bader,,English,190,016,A,Letter Grade,A-,Research Seminar
3,1,,,28276,Eric Falci,,English,H195B,001,A,Letter Grade,A-,Honors Course
3,2,,,28279,Scott Saul,,English,H195B,002,A,Letter Grade,A-,Honors Course
3,2,,,28441,Steven Goldsmith,,English,203,002,A,Letter Grade,A-,Graduate Readings
3,1,,,28453,Catherine Flynn,,English,246K,001,A,Letter Grade,A-,Grad Pro-Seminars
3,1,,,28459,Jeffrey Knapp,,English,250,002,A,Letter Grade,A-,Research Seminars
4,4,,,27853,David Landreth; Seulghee Lee,,English,R1A,001,B,Letter Grade,B+,Reading And Comp
4,4,,,27856,Adrian Acu; David Landreth,,English,R1A,002,B,Letter Grade,B+,Reading And Comp
4,8,,,27859,David Landreth; Joshua Weiner,,English,R1A,003,B,Letter Grade,B+,Reading And Comp
4,4,,,27862,David Landreth; Margaret Kolb,,English,R1A,004,B,Letter Grade,B+,Reading And Comp
4,1,,,27865,David Landreth; Jessica Ling,,English,R1A,005,B,Letter Grade,B+,Reading And Comp
4,6,,,27868,David Landreth; Rachel Beck,,English,R1A,006,B,Letter Grade,B+,Reading And Comp
4,4,,,27871,David Landreth; Jonathan Shelley,,English,R1A,007,B,Letter Grade,B+,Reading And Comp
4,4,,,27874,David Landreth; Jonathan Larner-Lewis,,English,R1A,008,B,Letter Grade,B+,Reading And Comp
4,1,,,27877,Chad Crosson; David Landreth,,English,R1A,009,B,Letter Grade,B+,Reading And Comp
4,3,,,27880,Alexander Jeziorek; David Landreth,,English,R1A,010,B,Letter Grade,B+,Reading And Comp
4,1,,,27883,Carmen Castillo; David Landreth,,English,R1A,011,B,Letter Grade,B+,Reading And Comp
4,2,,,27886,David Landreth; Sarah Mangin,,English,R1B,001,B,Letter Grade,B+,Reading And Comp
4,2,,,27889,David Landreth; Marcos Garcia,,English,R1B,002,B,Letter Grade,B+,Reading And Comp
4,6,,,27892,Alexandra Dumont; David Landreth,,English,R1B,003,B,Letter Grade,B+,Reading And Comp
4,3,,,27895,David Landreth; Sookyoung Lee,,English,R1B,004,B,Letter Grade,B+,Reading And Comp
4,5,,,27898,David Landreth; Michelle Ty,,English,R1B,005,B,Letter Grade,B+,Reading And Comp
4,6,,,27901,David Landreth; Nicholas Junkerman,,English,R1B,006,B,Letter Grade,B+,Reading And Comp
4,3,,,27904,David Landreth; Ryan Perry,,English,R1B,007,B,Letter Grade,B+,Reading And Comp
4,3,,,27907,David Landreth; Sunny Xiang,,English,R1B,008,B,Letter Grade,B+,Reading And Comp
4,4,,,27913,Charles Creasy; David Landreth,,English,R1B,010,B,Letter Grade,B+,Reading And Comp
4,3,,,27916,David Landreth; Serena Le,,English,R1B,011,B,Letter Grade,B+,Reading And Comp
4,3,,,27919,David Landreth,,English,R1B,012,B,Letter Grade,B+,Reading And Comp
4,3,,,27922,Bradford Taylor; David Landreth,,English,R1B,013,B,Letter Grade,B+,Reading And Comp
4,4,,,27925,David Landreth; Megan O'Connor,,English,R1B,014,B,Letter Grade,B+,Reading And Comp
4,1,,,27928,David Landreth; Jill Richards,,English,R1B,015,B,Letter Grade,B+,Reading And Comp
4,4,,,27931,David Landreth; Rasheed Tazudeen,,English,R1B,016,B,Letter Grade,B+,Reading And Comp
4,4,,,27934,Benjamin Saltzman; David Landreth,,English,R1B,017,B,Letter Grade,B+,Reading And Comp
4,9,,,27940,David Landreth; Marcelle Maese-Cohen,,English,R1B,019,B,Letter Grade,B+,Reading And Comp
4,4,,,27943,Christopher Miller; David Landreth,,English,R1B,020,B,Letter Grade,B+,Reading And Comp
4,4,,,27946,David Landreth; Leila Mansouri,,English,R1B,021,B,Letter Grade,B+,Reading And Comp
4,2,,,27949,David Landreth; Richard Lee,,English,R1B,022,B,Letter Grade,B+,Reading And Comp
4,4,,,27955,Alan Nelson,,English,45A,001,B,Letter Grade,B+,Lit In English
4,15,,,27964,Oliver Arnold,,English,45A,002,B,Letter Grade,B+,Lit In English
4,15,,,27976,Ian Duncan,,English,45B,001,B,Letter Grade,B+,Lit In English
4,22,,,27988,Mitchell Breitwieser,,English,45B,002,B,Letter Grade,B+,Lit In English
4,15,,,28000,Steven Lee,,English,45C,001,B,Letter Grade,B+,Lit In English
4,18,,,28012,Catherine Flynn,,English,45C,002,B,Letter Grade,B+,Lit In English
4,13,,,28105,Joseph Jordan,,English,114B,001,B,Letter Grade,B+,English Drama
4,15,,,28108,David Landreth,,English,117B,001,B,Letter Grade,B+,Shakespeare
4,17,,,28123,Jeffrey Knapp,,English,117S,001,B,Letter Grade,B+,Shakespeare
4,9,,,28126,Joanna Picciotto,,English,119,001,B,Letter Grade,B+,Lit Rest & Ear 18 C
4,6,,,28132,Janet Sorensen,,English,120,001,B,Letter Grade,B+,Lit Later 18th Cent
4,8,,,28135,Joseph Jordan,,English,122,001,B,Letter Grade,B+,Victorian Period
4,8,,,28138,George Starr,,English,125A,001,B,Letter Grade,B+,English Novel
4,7,,,28141,Justin Eichenlaub,,English,125B,001,B,Letter Grade,B+,English Novel
4,13,,,28144,Donna Jones,,English,125D,001,B,Letter Grade,B+,20th Century Novel
4,8,,,28147,Charles Altieri,,English,127,001,B,Letter Grade,B+,Modern Poetry
4,5,,,28150,Donald Mcquade,,English,130B,001,B,Letter Grade,B+,Amer Lit: 1800-1865
4,16,,,28153,Kenneth Speirs,,English,130D,001,B,Letter Grade,B+,Am Lit: 1900-45
4,4,,,28156,Todd Carmody,,English,132,001,B,Letter Grade,B+,American Novel
4,5,,,28159,Nadia Ellis Russell,,English,133T,001,B,Letter Grade,B+,Topics Af Am
4,28,,,28162,Bryan Wagner,,English,135AC,001,B,Letter Grade,B+,Lit Amer Cultures
4,9,,,28168,Genaro Padilla,,English,137T,001,B,Letter Grade,B+,Topics Chic Lit/Cul
4,7,,,28171,Sheila Boniface Davies,,English,138,001,B,Letter Grade,B+,Stud Wor Lit Eng
4,6,,,28174,Melanie Chandra,,English,141,001,B,Letter Grade,B+,Modes Of Writing
4,4,,,28195,John Campion,,English,165,001,B,Letter Grade,B+,Special Topics
4,3,,,28201,Bharati Blaise,,English,166,002,B,Letter Grade,B+,Special Topics
4,2,,,28204,Justin Eichenlaub,,English,166,003,B,Letter Grade,B+,Special Topics
4,10,,,28207,Joseph Ring,,English,166,004,B,Letter Grade,B+,Special Topics
4,5,,,28210,D Miller,,English,173,001,B,Letter Grade,B+,Lang/Lit Of Films
4,8,,,28216,Georgina Kleege,,English,180A,001,B,Letter Grade,B+,Autobiography
4,10,,,28222,Kenneth Speirs,,English,180N,001,B,Letter Grade,B+,The Novel
4,10,,,28225,Joseph Ring,,English,180R,001,B,Letter Grade,B+,Romance
4,4,,,28228,Mitchell Breitwieser,,English,190,001,B,Letter Grade,B+,Research Seminar
4,3,,,28231,Mark Danner,,English,190,002,B,Letter Grade,B+,Research Seminar
4,1,,,28243,Megan Pugh,,English,190,007,B,Letter Grade,B+,Research Seminar
4,2,,,28246,D Miller,,English,190,008,B,Letter Grade,B+,Research Seminar
4,5,,,28252,Elizabeth Abel,,English,190,010,B,Letter Grade,B+,Research Seminar
