Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
2,10,,,14750,Steven Justice,,English,45A,001,A,Letter Grade,A,Lit In English
2,1,,,14751,Katherine O'Brien O'Keeffe,,English,45A,002,A,Letter Grade,A,Lit In English
2,4,,,14753,Brian Gillis; Katherine Snyder,,English,R1B,001,A,Letter Grade,A,Reading And Comp
2,18,,,14754,Katherine Snyder; Serena Le,,English,R1B,002,A,Letter Grade,A,Reading And Comp
2,3,,,14755,Katherine Snyder; Luke Terlaak Poot,,English,R1B,003,A,Letter Grade,A,Reading And Comp
2,5,,,14756,Katherine Snyder; Kathryn Fleishman,,English,R1B,004,A,Letter Grade,A,Reading And Comp
2,3,,,14759,Katherine Snyder; Lucy Sirianni,,English,R1B,007,A,Letter Grade,A,Reading And Comp
2,15,,,14763,Georgina Kleege,,English,175,001,A,Letter Grade,A,Lit And Disability
2,9,,,14766,Poulomi Saha,,English,171,001,A,Letter Grade,A,Lit And Sexual Iden
2,7,,,14769,Donna Jones,,English,125D,001,A,Letter Grade,A,20th Century Novel
2,18,,,14772,Joanna Picciotto,,English,166,001,A,Letter Grade,A,Special Topics
2,1,,,14774,Joshua Gang,,English,126,001,A,Letter Grade,A,British Lit/1900-45
2,32,,,14776,Lyn Hejinian,,English,134,001,A,Letter Grade,A,Contemp Lit
2,4,,,14777,Eric Naiman,,English,166,002,A,Letter Grade,A,Special Topics
2,7,,,14781,Geoffrey O'Brien,,English,131,001,A,Letter Grade,A,American Poetry
2,5,,,14784,Kathleen Donegan,,English,165,001,A,Letter Grade,A,Special Topics
2,5,,,14791,Katherine O'Brien O'Keeffe,,English,104,001,A,Letter Grade,A,Intro To Old Engl
2,17,,,14797,Oliver Arnold,,English,117S,001,A,Letter Grade,A,Shakespeare
2,6,,,14803,John Shoptaw,,English,190,001,A,Letter Grade,A,Research Seminar
2,12,,,14804,Lyn Hejinian,,English,190,002,A,Letter Grade,A,Research Seminar
2,5,,,14805,Samuel Otter,,English,190,003,A,Letter Grade,A,Research Seminar
2,5,,,14806,Mark Goble,,English,190,004,A,Letter Grade,A,Research Seminar
2,9,,,14807,Julia Bader,,English,190,005,A,Letter Grade,A,Research Seminar
2,2,,,14808,Stephanie Bahr,,English,190,006,A,Letter Grade,A,Research Seminar
2,6,,,14809,John Shoptaw,,English,143B,001,A,Letter Grade,A,Verse
2,11,,,14810,Mary Szybist,,English,143B,002,A,Letter Grade,A,Verse
2,3,,,14812,Ryan Perry,,English,190,007,A,Letter Grade,A,Research Seminar
2,1,,,14813,Stephen Best,,English,190,008,A,Letter Grade,A,Research Seminar
2,4,,,14814,Wendy Xin,,English,190,009,A,Letter Grade,A,Research Seminar
2,8,,,14815,Jeffrey Blevins,,English,190,010,A,Letter Grade,A,Research Seminar
2,3,,,14816,George Starr,,English,190,011,A,Letter Grade,A,Research Seminar
2,16,,,14819,Nadia Ellis,,English,143N,002,A,Letter Grade,A,Prose Nonfiction
2,5,,,14850,Donna Jones,,English,203,001,A,Letter Grade,A,Graduate Readings
2,1,,,14853,Emily Thornbury,,English,298,003,A,Letter Grade,A,Special Studies
2,5,,,14869,Bryan Wagner,,English,203,002,A,Letter Grade,A,Graduate Readings
2,3,,,14870,Elizabeth Abel,,English,203,003,A,Letter Grade,A,Graduate Readings
2,9,,,14907,Samuel Otter,,English,200,001,A,Letter Grade,A,Problems Stdy Lit
2,16,,,14909,Melanie Chandra,,English,141,001,A,Letter Grade,A,Modes Of Writing
2,12,,,14953,Vikram Chandra,,English,143A,001,A,Letter Grade,A,Short Fiction
2,6,,,14973,Joanna Picciotto,,English,250,001,A,Letter Grade,A,Research Seminars
2,5,,,14974,Steven Lee,,English,250,002,A,Letter Grade,A,Research Seminars
2,4,,,14975,Joshua Gang,,English,250,003,A,Letter Grade,A,Research Seminars
2,6,,,30704,Bryan Wagner,,English,133A,001,A,Letter Grade,A,Af Am Before 1917
2,14,,,31796,Emily Thornbury,,English,110,001,A,Letter Grade,A,Medieval Literature
2,8,,,31867,David Landreth,,English,117B,001,A,Letter Grade,A,Shakespeare
2,6,,,31871,David Marno,,English,117T,001,A,Letter Grade,A,Shakespeare/Theatre
2,6,,,31878,Celeste Langan,,English,121,001,A,Letter Grade,A,Romantic Period
2,14,,,31879,Poulomi Saha,,English,138,001,A,Letter Grade,A,Stud Wor Lit Eng
2,9,,,31880,R Gonzalez,,English,161,001,A,Letter Grade,A,Int To Lit Theory
2,9,,,31882,Ian Duncan,,English,170,002,A,Letter Grade,A,Lit & The Arts
2,4,,,31883,Scott Saul,,English,174,001,A,Letter Grade,A,Lit & History
2,5,,,31885,Vikram Chandra,,English,180H,001,A,Letter Grade,A,Short Story
2,2,,,31887,David Landreth,,English,217,001,A,Letter Grade,A,Shakespeare
2,6,,,31888,Geoffrey O'Brien,,English,243B,001,A,Letter Grade,A,Poetry Workshop
2,3,,,31948,Cecil Giscombe,,English,143N,001,A,Letter Grade,A,Prose Nonfiction
2,9,,,31979,Scott Saul,,English,143N,003,A,Letter Grade,A,Prose Nonfiction
2,13,,,31980,Emily Thornbury,,English,170,001,A,Letter Grade,A,Lit & The Arts
2,4,,,32014,Elizabeth Abel,,English,171,002,A,Letter Grade,A,Lit And Sexual Iden
2,4,,,32245,George Starr,,English,190,012,A,Letter Grade,A,Research Seminar
2,16,,,32358,Janet Sorensen,,English,45B,001,A,Letter Grade,A,Lit In English
2,5,,,33315,Eric Falci,,English,203,004,A,Letter Grade,A,Graduate Readings
2,3,,,34935,Katherine Mezur,,English,R1B,014,A,Letter Grade,A,Reading And Comp
2,2,,,34936,Katherine Mezur,,English,R1B,015,A,Letter Grade,A,Reading And Comp
3,14,,,14687,Charles Blanton,,English,45B,002,A,Letter Grade,A-,Lit In English
3,11,,,14700,Nadia Ellis,,English,31AC,001,A,Letter Grade,A-,Lit Amer Cultures
3,22,,,14713,Eric Falci,,English,45C,001,A,Letter Grade,A-,Lit In English
3,18,,,14714,Mark Goble,,English,45C,002,A,Letter Grade,A-,Lit In English
3,18,,,14729,Garrison Sposito; Robert Hass,,English,C77,001,A,Letter Grade,A-,Int Environ Studies
3,6,,,14732,Katherine Snyder; Mark Scott,,English,R1B,008,A,Letter Grade,A-,Reading And Comp
3,8,,,14734,Katherine Snyder; Ryan McWilliams,,English,R1B,010,A,Letter Grade,A-,Reading And Comp
3,2,,,14736,Diana Wise; Katherine Snyder,,English,R1B,012,A,Letter Grade,A-,Reading And Comp
3,5,,,14737,Daniel Valella; Katherine Snyder,,English,R1B,013,A,Letter Grade,A-,Reading And Comp
3,7,,,14741,Jessica Ling; Katherine Snyder,,English,R1A,001,A,Letter Grade,A-,Reading And Comp
3,7,,,14742,Katherine Snyder; Sarah Johnson,,English,R1A,002,A,Letter Grade,A-,Reading And Comp
3,12,,,14744,Hannah Ehrlinspiel; Katherine Snyder,,English,R1A,004,A,Letter Grade,A-,Reading And Comp
3,4,,,14745,Atti Viragh; Katherine Snyder,,English,R1A,005,A,Letter Grade,A-,Reading And Comp
3,4,,,14746,Katherine Bondy; Katherine Snyder,,English,R1A,006,A,Letter Grade,A-,Reading And Comp
3,3,,,14747,Brandon Callender; Katherine Snyder,,English,R1A,007,A,Letter Grade,A-,Reading And Comp
3,4,,,14748,Jason De Stefano; Katherine Snyder,,English,R1A,008,A,Letter Grade,A-,Reading And Comp
3,2,,,14749,Katherine Snyder; Raphael Magarik,,English,R1A,009,A,Letter Grade,A-,Reading And Comp
3,8,,,14750,Steven Justice,,English,45A,001,A,Letter Grade,A-,Lit In English
3,2,,,14751,Katherine O'Brien O'Keeffe,,English,45A,002,A,Letter Grade,A-,Lit In English
3,4,,,14753,Brian Gillis; Katherine Snyder,,English,R1B,001,A,Letter Grade,A-,Reading And Comp
3,4,,,14755,Katherine Snyder; Luke Terlaak Poot,,English,R1B,003,A,Letter Grade,A-,Reading And Comp
3,7,,,14756,Katherine Snyder; Kathryn Fleishman,,English,R1B,004,A,Letter Grade,A-,Reading And Comp
3,5,,,14759,Katherine Snyder; Lucy Sirianni,,English,R1B,007,A,Letter Grade,A-,Reading And Comp
3,13,,,14763,Georgina Kleege,,English,175,001,A,Letter Grade,A-,Lit And Disability
3,3,,,14766,Poulomi Saha,,English,171,001,A,Letter Grade,A-,Lit And Sexual Iden
3,7,,,14769,Donna Jones,,English,125D,001,A,Letter Grade,A-,20th Century Novel
3,10,,,14772,Joanna Picciotto,,English,166,001,A,Letter Grade,A-,Special Topics
3,9,,,14774,Joshua Gang,,English,126,001,A,Letter Grade,A-,British Lit/1900-45
3,24,,,14776,Lyn Hejinian,,English,134,001,A,Letter Grade,A-,Contemp Lit
3,6,,,14777,Eric Naiman,,English,166,002,A,Letter Grade,A-,Special Topics
3,12,,,14781,Geoffrey O'Brien,,English,131,001,A,Letter Grade,A-,American Poetry
3,4,,,14791,Katherine O'Brien O'Keeffe,,English,104,001,A,Letter Grade,A-,Intro To Old Engl
3,26,,,14797,Oliver Arnold,,English,117S,001,A,Letter Grade,A-,Shakespeare
3,4,,,14803,John Shoptaw,,English,190,001,A,Letter Grade,A-,Research Seminar
3,3,,,14805,Samuel Otter,,English,190,003,A,Letter Grade,A-,Research Seminar
3,4,,,14806,Mark Goble,,English,190,004,A,Letter Grade,A-,Research Seminar
3,3,,,14807,Julia Bader,,English,190,005,A,Letter Grade,A-,Research Seminar
3,2,,,14808,Stephanie Bahr,,English,190,006,A,Letter Grade,A-,Research Seminar
3,2,,,14809,John Shoptaw,,English,143B,001,A,Letter Grade,A-,Verse
3,1,,,14810,Mary Szybist,,English,143B,002,A,Letter Grade,A-,Verse
3,4,,,14814,Wendy Xin,,English,190,009,A,Letter Grade,A-,Research Seminar
3,4,,,14815,Jeffrey Blevins,,English,190,010,A,Letter Grade,A-,Research Seminar
3,9,,,14816,George Starr,,English,190,011,A,Letter Grade,A-,Research Seminar
3,23,,,14909,Melanie Chandra,,English,141,001,A,Letter Grade,A-,Modes Of Writing
3,15,,,30704,Bryan Wagner,,English,133A,001,A,Letter Grade,A-,Af Am Before 1917
3,7,,,31796,Emily Thornbury,,English,110,001,A,Letter Grade,A-,Medieval Literature
3,3,,,31867,David Landreth,,English,117B,001,A,Letter Grade,A-,Shakespeare
3,8,,,31871,David Marno,,English,117T,001,A,Letter Grade,A-,Shakespeare/Theatre
3,3,,,31878,Celeste Langan,,English,121,001,A,Letter Grade,A-,Romantic Period
3,17,,,31879,Poulomi Saha,,English,138,001,A,Letter Grade,A-,Stud Wor Lit Eng
3,5,,,31880,R Gonzalez,,English,161,001,A,Letter Grade,A-,Int To Lit Theory
3,7,,,31882,Ian Duncan,,English,170,002,A,Letter Grade,A-,Lit & The Arts
3,9,,,31883,Scott Saul,,English,174,001,A,Letter Grade,A-,Lit & History
3,14,,,31885,Vikram Chandra,,English,180H,001,A,Letter Grade,A-,Short Story
3,1,,,31948,Cecil Giscombe,,English,143N,001,A,Letter Grade,A-,Prose Nonfiction
3,2,,,31979,Scott Saul,,English,143N,003,A,Letter Grade,A-,Prose Nonfiction
3,10,,,31980,Emily Thornbury,,English,170,001,A,Letter Grade,A-,Lit & The Arts
3,13,,,32014,Elizabeth Abel,,English,171,002,A,Letter Grade,A-,Lit And Sexual Iden
3,10,,,32245,George Starr,,English,190,012,A,Letter Grade,A-,Research Seminar
3,26,,,32358,Janet Sorensen,,English,45B,001,A,Letter Grade,A-,Lit In English
3,1,,,34935,Katherine Mezur,,English,R1B,014,A,Letter Grade,A-,Reading And Comp
4,17,,,14687,Charles Blanton,,English,45B,002,B,Letter Grade,B+,Lit In English
4,6,,,14700,Nadia Ellis,,English,31AC,001,B,Letter Grade,B+,Lit Amer Cultures
4,11,,,14713,Eric Falci,,English,45C,001,B,Letter Grade,B+,Lit In English
4,15,,,14714,Mark Goble,,English,45C,002,B,Letter Grade,B+,Lit In English
4,6,,,14729,Garrison Sposito; Robert Hass,,English,C77,001,B,Letter Grade,B+,Int Environ Studies
4,4,,,14732,Katherine Snyder; Mark Scott,,English,R1B,008,B,Letter Grade,B+,Reading And Comp
4,3,,,14736,Diana Wise; Katherine Snyder,,English,R1B,012,B,Letter Grade,B+,Reading And Comp
4,4,,,14737,Daniel Valella; Katherine Snyder,,English,R1B,013,B,Letter Grade,B+,Reading And Comp
4,9,,,14741,Jessica Ling; Katherine Snyder,,English,R1A,001,B,Letter Grade,B+,Reading And Comp
4,2,,,14742,Katherine Snyder; Sarah Johnson,,English,R1A,002,B,Letter Grade,B+,Reading And Comp
4,1,,,14744,Hannah Ehrlinspiel; Katherine Snyder,,English,R1A,004,B,Letter Grade,B+,Reading And Comp
4,4,,,14745,Atti Viragh; Katherine Snyder,,English,R1A,005,B,Letter Grade,B+,Reading And Comp
4,5,,,14746,Katherine Bondy; Katherine Snyder,,English,R1A,006,B,Letter Grade,B+,Reading And Comp
4,5,,,14747,Brandon Callender; Katherine Snyder,,English,R1A,007,B,Letter Grade,B+,Reading And Comp
4,4,,,14748,Jason De Stefano; Katherine Snyder,,English,R1A,008,B,Letter Grade,B+,Reading And Comp
4,3,,,14749,Katherine Snyder; Raphael Magarik,,English,R1A,009,B,Letter Grade,B+,Reading And Comp
4,15,,,14750,Steven Justice,,English,45A,001,B,Letter Grade,B+,Lit In English
4,7,,,14751,Katherine O'Brien O'Keeffe,,English,45A,002,B,Letter Grade,B+,Lit In English
4,4,,,14753,Brian Gillis; Katherine Snyder,,English,R1B,001,B,Letter Grade,B+,Reading And Comp
4,6,,,14755,Katherine Snyder; Luke Terlaak Poot,,English,R1B,003,B,Letter Grade,B+,Reading And Comp
4,3,,,14756,Katherine Snyder; Kathryn Fleishman,,English,R1B,004,B,Letter Grade,B+,Reading And Comp
4,4,,,14759,Katherine Snyder; Lucy Sirianni,,English,R1B,007,B,Letter Grade,B+,Reading And Comp
4,9,,,14763,Georgina Kleege,,English,175,001,B,Letter Grade,B+,Lit And Disability
4,7,,,14766,Poulomi Saha,,English,171,001,B,Letter Grade,B+,Lit And Sexual Iden
4,14,,,14769,Donna Jones,,English,125D,001,B,Letter Grade,B+,20th Century Novel
4,6,,,14772,Joanna Picciotto,,English,166,001,B,Letter Grade,B+,Special Topics
4,11,,,14774,Joshua Gang,,English,126,001,B,Letter Grade,B+,British Lit/1900-45
4,13,,,14776,Lyn Hejinian,,English,134,001,B,Letter Grade,B+,Contemp Lit
4,8,,,14777,Eric Naiman,,English,166,002,B,Letter Grade,B+,Special Topics
4,6,,,14781,Geoffrey O'Brien,,English,131,001,B,Letter Grade,B+,American Poetry
4,5,,,14791,Katherine O'Brien O'Keeffe,,English,104,001,B,Letter Grade,B+,Intro To Old Engl
4,19,,,14797,Oliver Arnold,,English,117S,001,B,Letter Grade,B+,Shakespeare
4,5,,,14803,John Shoptaw,,English,190,001,B,Letter Grade,B+,Research Seminar
4,2,,,14805,Samuel Otter,,English,190,003,B,Letter Grade,B+,Research Seminar
4,3,,,14806,Mark Goble,,English,190,004,B,Letter Grade,B+,Research Seminar
4,2,,,14807,Julia Bader,,English,190,005,B,Letter Grade,B+,Research Seminar
4,4,,,14812,Ryan Perry,,English,190,007,B,Letter Grade,B+,Research Seminar
4,4,,,14813,Stephen Best,,English,190,008,B,Letter Grade,B+,Research Seminar
4,4,,,14814,Wendy Xin,,English,190,009,B,Letter Grade,B+,Research Seminar
4,2,,,14815,Jeffrey Blevins,,English,190,010,B,Letter Grade,B+,Research Seminar
4,3,,,14816,George Starr,,English,190,011,B,Letter Grade,B+,Research Seminar
4,5,,,14909,Melanie Chandra,,English,141,001,B,Letter Grade,B+,Modes Of Writing
4,11,,,31796,Emily Thornbury,,English,110,001,B,Letter Grade,B+,Medieval Literature
4,5,,,31867,David Landreth,,English,117B,001,B,Letter Grade,B+,Shakespeare
4,10,,,31878,Celeste Langan,,English,121,001,B,Letter Grade,B+,Romantic Period
4,2,,,31879,Poulomi Saha,,English,138,001,B,Letter Grade,B+,Stud Wor Lit Eng
4,6,,,31880,R Gonzalez,,English,161,001,B,Letter Grade,B+,Int To Lit Theory
4,4,,,31882,Ian Duncan,,English,170,002,B,Letter Grade,B+,Lit & The Arts
4,6,,,31883,Scott Saul,,English,174,001,B,Letter Grade,B+,Lit & History
4,17,,,31885,Vikram Chandra,,English,180H,001,B,Letter Grade,B+,Short Story
4,4,,,31980,Emily Thornbury,,English,170,001,B,Letter Grade,B+,Lit & The Arts
4,3,,,32014,Elizabeth Abel,,English,171,002,B,Letter Grade,B+,Lit And Sexual Iden
4,5,,,32245,George Starr,,English,190,012,B,Letter Grade,B+,Research Seminar
4,21,,,32358,Janet Sorensen,,English,45B,001,B,Letter Grade,B+,Lit In English
4,1,,,34936,Katherine Mezur,,English,R1B,015,B,Letter Grade,B+,Reading And Comp
5,15,,,14687,Charles Blanton,,English,45B,002,B,Letter Grade,B,Lit In English
5,21,,,14713,Eric Falci,,English,45C,001,B,Letter Grade,B,Lit In English
5,10,,,14714,Mark Goble,,English,45C,002,B,Letter Grade,B,Lit In English
5,2,,,14732,Katherine Snyder; Mark Scott,,English,R1B,008,B,Letter Grade,B,Reading And Comp
5,4,,,14734,Katherine Snyder; Ryan McWilliams,,English,R1B,010,B,Letter Grade,B,Reading And Comp
5,4,,,14736,Diana Wise; Katherine Snyder,,English,R1B,012,B,Letter Grade,B,Reading And Comp
5,2,,,14737,Daniel Valella; Katherine Snyder,,English,R1B,013,B,Letter Grade,B,Reading And Comp
5,1,,,14741,Jessica Ling; Katherine Snyder,,English,R1A,001,B,Letter Grade,B,Reading And Comp
5,2,,,14742,Katherine Snyder; Sarah Johnson,,English,R1A,002,B,Letter Grade,B,Reading And Comp
5,4,,,14745,Atti Viragh; Katherine Snyder,,English,R1A,005,B,Letter Grade,B,Reading And Comp
5,5,,,14746,Katherine Bondy; Katherine Snyder,,English,R1A,006,B,Letter Grade,B,Reading And Comp
5,4,,,14747,Brandon Callender; Katherine Snyder,,English,R1A,007,B,Letter Grade,B,Reading And Comp
5,1,,,14748,Jason De Stefano; Katherine Snyder,,English,R1A,008,B,Letter Grade,B,Reading And Comp
5,7,,,14749,Katherine Snyder; Raphael Magarik,,English,R1A,009,B,Letter Grade,B,Reading And Comp
5,13,,,14750,Steven Justice,,English,45A,001,B,Letter Grade,B,Lit In English
5,21,,,14751,Katherine O'Brien O'Keeffe,,English,45A,002,B,Letter Grade,B,Lit In English
5,4,,,14753,Brian Gillis; Katherine Snyder,,English,R1B,001,B,Letter Grade,B,Reading And Comp
5,2,,,14755,Katherine Snyder; Luke Terlaak Poot,,English,R1B,003,B,Letter Grade,B,Reading And Comp
5,1,,,14756,Katherine Snyder; Kathryn Fleishman,,English,R1B,004,B,Letter Grade,B,Reading And Comp
5,2,,,14759,Katherine Snyder; Lucy Sirianni,,English,R1B,007,B,Letter Grade,B,Reading And Comp
5,10,,,14763,Georgina Kleege,,English,175,001,B,Letter Grade,B,Lit And Disability
5,1,,,14766,Poulomi Saha,,English,171,001,B,Letter Grade,B,Lit And Sexual Iden
5,8,,,14769,Donna Jones,,English,125D,001,B,Letter Grade,B,20th Century Novel
5,1,,,14772,Joanna Picciotto,,English,166,001,B,Letter Grade,B,Special Topics
5,21,,,14774,Joshua Gang,,English,126,001,B,Letter Grade,B,British Lit/1900-45
5,6,,,14776,Lyn Hejinian,,English,134,001,B,Letter Grade,B,Contemp Lit
5,5,,,14777,Eric Naiman,,English,166,002,B,Letter Grade,B,Special Topics
5,5,,,14781,Geoffrey O'Brien,,English,131,001,B,Letter Grade,B,American Poetry
5,5,,,14791,Katherine O'Brien O'Keeffe,,English,104,001,B,Letter Grade,B,Intro To Old Engl
5,17,,,14797,Oliver Arnold,,English,117S,001,B,Letter Grade,B,Shakespeare
5,2,,,14805,Samuel Otter,,English,190,003,B,Letter Grade,B,Research Seminar
5,2,,,14806,Mark Goble,,English,190,004,B,Letter Grade,B,Research Seminar
5,2,,,14808,Stephanie Bahr,,English,190,006,B,Letter Grade,B,Research Seminar
5,2,,,14814,Wendy Xin,,English,190,009,B,Letter Grade,B,Research Seminar
5,2,,,14816,George Starr,,English,190,011,B,Letter Grade,B,Research Seminar
5,1,,,14909,Melanie Chandra,,English,141,001,B,Letter Grade,B,Modes Of Writing
5,9,,,31796,Emily Thornbury,,English,110,001,B,Letter Grade,B,Medieval Literature
5,12,,,31867,David Landreth,,English,117B,001,B,Letter Grade,B,Shakespeare
5,4,,,31878,Celeste Langan,,English,121,001,B,Letter Grade,B,Romantic Period
5,1,,,31879,Poulomi Saha,,English,138,001,B,Letter Grade,B,Stud Wor Lit Eng
5,5,,,31880,R Gonzalez,,English,161,001,B,Letter Grade,B,Int To Lit Theory
5,2,,,31882,Ian Duncan,,English,170,002,B,Letter Grade,B,Lit & The Arts
5,4,,,31883,Scott Saul,,English,174,001,B,Letter Grade,B,Lit & History
5,8,,,31885,Vikram Chandra,,English,180H,001,B,Letter Grade,B,Short Story
5,5,,,32014,Elizabeth Abel,,English,171,002,B,Letter Grade,B,Lit And Sexual Iden
5,17,,,32358,Janet Sorensen,,English,45B,001,B,Letter Grade,B,Lit In English
6,6,,,14687,Charles Blanton,,English,45B,002,B,Letter Grade,B-,Lit In English
6,10,,,14713,Eric Falci,,English,45C,001,B,Letter Grade,B-,Lit In English
6,4,,,14714,Mark Goble,,English,45C,002,B,Letter Grade,B-,Lit In English
6,1,,,14729,Garrison Sposito; Robert Hass,,English,C77,001,B,Letter Grade,B-,Int Environ Studies
6,3,,,14732,Katherine Snyder; Mark Scott,,English,R1B,008,B,Letter Grade,B-,Reading And Comp
6,2,,,14734,Katherine Snyder; Ryan McWilliams,,English,R1B,010,B,Letter Grade,B-,Reading And Comp
6,3,,,14736,Diana Wise; Katherine Snyder,,English,R1B,012,B,Letter Grade,B-,Reading And Comp
6,1,,,14742,Katherine Snyder; Sarah Johnson,,English,R1A,002,B,Letter Grade,B-,Reading And Comp
6,1,,,14745,Atti Viragh; Katherine Snyder,,English,R1A,005,B,Letter Grade,B-,Reading And Comp
6,2,,,14746,Katherine Bondy; Katherine Snyder,,English,R1A,006,B,Letter Grade,B-,Reading And Comp
6,2,,,14747,Brandon Callender; Katherine Snyder,,English,R1A,007,B,Letter Grade,B-,Reading And Comp
6,3,,,14748,Jason De Stefano; Katherine Snyder,,English,R1A,008,B,Letter Grade,B-,Reading And Comp
6,1,,,14749,Katherine Snyder; Raphael Magarik,,English,R1A,009,B,Letter Grade,B-,Reading And Comp
6,6,,,14750,Steven Justice,,English,45A,001,B,Letter Grade,B-,Lit In English
6,7,,,14751,Katherine O'Brien O'Keeffe,,English,45A,002,B,Letter Grade,B-,Lit In English
6,1,,,14753,Brian Gillis; Katherine Snyder,,English,R1B,001,B,Letter Grade,B-,Reading And Comp
6,1,,,14755,Katherine Snyder; Luke Terlaak Poot,,English,R1B,003,B,Letter Grade,B-,Reading And Comp
6,2,,,14759,Katherine Snyder; Lucy Sirianni,,English,R1B,007,B,Letter Grade,B-,Reading And Comp
6,4,,,14769,Donna Jones,,English,125D,001,B,Letter Grade,B-,20th Century Novel
6,4,,,14774,Joshua Gang,,English,126,001,B,Letter Grade,B-,British Lit/1900-45
6,1,,,14776,Lyn Hejinian,,English,134,001,B,Letter Grade,B-,Contemp Lit
6,1,,,14777,Eric Naiman,,English,166,002,B,Letter Grade,B-,Special Topics
6,2,,,14781,Geoffrey O'Brien,,English,131,001,B,Letter Grade,B-,American Poetry
6,4,,,14791,Katherine O'Brien O'Keeffe,,English,104,001,B,Letter Grade,B-,Intro To Old Engl
