Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
2,12,,,28207,John Savarese,,English,174,001,A,Letter Grade,A,Lit & History
2,6,,,28210,Georgina Kleege,,English,180A,001,A,Letter Grade,A,Autobiography
2,36,,,28213,Vikram Chandra,,English,180H,001,A,Letter Grade,A,Short Story
2,26,,,28216,Robert Hass,,English,180L,001,A,Letter Grade,A,Lyric Verse
2,14,,,28219,Zachary Gordon,,English,180N,001,A,Letter Grade,A,The Novel
2,10,,,28222,Kathleen Donegan,,English,190,001,A,Letter Grade,A,Research Seminar
2,2,,,28225,Ian Duncan,,English,190,002,A,Letter Grade,A,Research Seminar
2,1,,,28228,Marisa Knox,,English,190,003,A,Letter Grade,A,Research Seminar
2,5,,,28231,Charles Blanton,,English,190,004,A,Letter Grade,A,Research Seminar
2,8,,,28234,Catherine Browning,,English,190,005,A,Letter Grade,A,Research Seminar
2,6,,,28240,Jasper Bernes,,English,190,007,A,Letter Grade,A,Research Seminar
2,13,,,28243,Mitchell Breitwieser,,English,190,008,A,Letter Grade,A,Research Seminar
2,2,,,28246,Janet Sorensen,,English,190,009,A,Letter Grade,A,Research Seminar
2,1,,,28249,Charles Altieri,,English,190,011,A,Letter Grade,A,Research Seminar
2,9,,,28252,Mitchell Breitwieser,,English,190,012,A,Letter Grade,A,Research Seminar
2,5,,,28255,Mark Goble,,English,190,013,A,Letter Grade,A,Research Seminar
2,2,,,28258,Steven Lee,,English,190,014,A,Letter Grade,A,Research Seminar
2,8,,,28261,D Miller,,English,190,015,A,Letter Grade,A,Research Seminar
2,8,,,28267,Julia Bader,,English,190,016,A,Letter Grade,A,Research Seminar
2,9,,,28273,Carla Serpell,,English,H195B,001,A,Letter Grade,A,Honors Course
2,9,,,28276,Celeste Langan,,English,H195B,002,A,Letter Grade,A,Honors Course
2,8,,,28435,Victoria Kahn,,English,202,001,A,Letter Grade,A,History/Lit Crit
2,7,,,28438,Elisa Tamarkin,,English,203,001,A,Letter Grade,A,Graduate Readings
2,5,,,28441,Carla Serpell,,English,203,002,A,Letter Grade,A,Graduate Readings
2,7,,,28447,Bryan Wagner,,English,203,004,A,Letter Grade,A,Graduate Readings
2,1,,,28450,Katherine O'Brien O'Keeffe,,English,205B,001,A,Letter Grade,A,Old English
2,9,,,28453,Geoffrey O'Brien,,English,243B,001,A,Letter Grade,A,Poetry Workshop
2,7,,,28456,James Turner,,English,246E,001,A,Letter Grade,A,Grad Pro-Seminars
2,7,,,28462,Scott Saul,,English,246L,001,A,Letter Grade,A,Grad Pro-Seminars
2,6,,,28465,David Marno,,English,250,001,A,Letter Grade,A,Research Seminars
2,6,,,28468,Joseph Lavery,,English,250,002,A,Letter Grade,A,Research Seminars
2,1,,,28471,Elizabeth Abel,,English,298,001,A,Letter Grade,A,Special Studies
2,3,,,28474,Charles Altieri,,English,298,002,A,Letter Grade,A,Special Studies
2,1,,,28477,Oliver Arnold,,English,298,003,A,Letter Grade,A,Special Studies
2,1,,,28480,Ann Banfield,,English,298,004,A,Letter Grade,A,Special Studies
2,3,,,28486,Charles Blanton,,English,298,006,A,Letter Grade,A,Special Studies
2,1,,,28489,Mitchell Breitwieser,,English,298,007,A,Letter Grade,A,Special Studies
2,1,,,28492,Kathleen Donegan,,English,298,008,A,Letter Grade,A,Special Studies
2,3,,,28495,Ian Duncan,,English,298,009,A,Letter Grade,A,Special Studies
2,1,,,28498,Eric Falci,,English,298,010,A,Letter Grade,A,Special Studies
2,1,,,28504,Steven Goldsmith,,English,298,012,A,Letter Grade,A,Special Studies
2,2,,,28510,Kevis Bea Goodman,,English,298,014,A,Letter Grade,A,Special Studies
2,2,,,28513,Dorothy Hale,,English,298,015,A,Letter Grade,A,Special Studies
2,2,,,28516,Kristin Hanson,,English,298,016,A,Letter Grade,A,Special Studies
2,1,,,28528,Steven Justice,,English,298,020,A,Letter Grade,A,Special Studies
2,1,,,28534,Jeffrey Knapp,,English,298,022,A,Letter Grade,A,Special Studies
2,2,,,28537,David Landreth,,English,298,023,A,Letter Grade,A,Special Studies
2,2,,,28546,Colleen Lye,,English,298,026,A,Letter Grade,A,Special Studies
2,1,,,28561,Maura Nolan,,English,298,031,A,Letter Grade,A,Special Studies
2,2,,,28564,Katherine O'Brien O'Keeffe,,English,298,032,A,Letter Grade,A,Special Studies
2,1,,,28570,Samuel Otter,,English,298,034,A,Letter Grade,A,Special Studies
2,1,,,28573,Genaro Padilla,,English,298,035,A,Letter Grade,A,Special Studies
2,4,,,28576,Joanna Picciotto,,English,298,036,A,Letter Grade,A,Special Studies
2,1,,,28579,Kent Puckett,,English,298,037,A,Letter Grade,A,Special Studies
2,1,,,28582,Susan Schweik,,English,298,038,A,Letter Grade,A,Special Studies
2,1,,,28585,Carla Serpell,,English,298,039,A,Letter Grade,A,Special Studies
2,1,,,28603,James Turner,,English,298,045,A,Letter Grade,A,Special Studies
2,1,,,28609,Hertha Wong,,English,298,047,A,Letter Grade,A,Special Studies
2,1,,,28618,David Landreth,,English,299,003,A,Letter Grade,A,Special Study
2,1,,,28621,Charles Blanton,,English,299,004,A,Letter Grade,A,Special Study
2,1,,,28627,Celeste Langan,,English,299,006,A,Letter Grade,A,Special Study
2,1,,,28633,Richard Hutson,,English,299,008,A,Letter Grade,A,Special Study
2,1,,,28645,Donald Mcquade,,English,299,012,A,Letter Grade,A,Special Study
3,3,,,27853,David Landreth; Tyleen Kelly,,English,R1A,001,A,Letter Grade,A-,Reading And Comp
3,7,,,27856,David Landreth; Rachel Trocchio,,English,R1A,002,A,Letter Grade,A-,Reading And Comp
3,2,,,27859,David Landreth; Jacob Hobson,,English,R1A,004,A,Letter Grade,A-,Reading And Comp
3,3,,,27862,David Landreth; Maude Emerson,,English,R1A,005,A,Letter Grade,A-,Reading And Comp
3,5,,,27865,David Landreth; Edward Alexander,,English,R1A,006,A,Letter Grade,A-,Reading And Comp
3,1,,,27868,David Landreth; Katherine Ding,,English,R1A,007,A,Letter Grade,A-,Reading And Comp
3,4,,,27871,David Landreth; Ryan Mcwilliams,,English,R1A,008,A,Letter Grade,A-,Reading And Comp
3,5,,,27874,Alexandra Dumont; David Landreth,,English,R1B,001,A,Letter Grade,A-,Reading And Comp
3,5,,,27877,Adam Ahmed; David Landreth,,English,R1B,002,A,Letter Grade,A-,Reading And Comp
3,6,,,27880,David Landreth; Javier Huerta,,English,R1B,003,A,Letter Grade,A-,Reading And Comp
3,4,,,27883,David Landreth; Jessica Ling,,English,R1B,004,A,Letter Grade,A-,Reading And Comp
3,1,,,27886,Charity Ketz; David Landreth,,English,R1B,005,A,Letter Grade,A-,Reading And Comp
3,5,,,27889,David Landreth; Lynn Huang,,English,R1B,006,A,Letter Grade,A-,Reading And Comp
3,8,,,27892,David Landreth; Stephanie Moore,,English,R1B,007,A,Letter Grade,A-,Reading And Comp
3,6,,,27895,David Landreth; Juliana Chow,,English,R1B,008,A,Letter Grade,A-,Reading And Comp
3,8,,,27898,Benjamin Cannon; David Landreth,,English,R1B,009,A,Letter Grade,A-,Reading And Comp
3,5,,,27901,David Landreth; Richard Lee,,English,R1B,010,A,Letter Grade,A-,Reading And Comp
3,2,,,27904,Adrian Acu; David Landreth,,English,R1B,011,A,Letter Grade,A-,Reading And Comp
3,2,,,27907,David Landreth; Erin Greer,,English,R1B,012,A,Letter Grade,A-,Reading And Comp
3,2,,,27910,David Landreth; Sharon Hsu,,English,R1B,013,A,Letter Grade,A-,Reading And Comp
3,2,,,27913,David Landreth; Irene Yoon,,English,R1B,014,A,Letter Grade,A-,Reading And Comp
3,6,,,27916,David Landreth; Jasmin Borja,,English,R1B,015,A,Letter Grade,A-,Reading And Comp
3,5,,,27919,David Landreth; Kathryn Fleishman,,English,R1B,016,A,Letter Grade,A-,Reading And Comp
3,8,,,27922,David Landreth; Matthew Langione,,English,R1B,017,A,Letter Grade,A-,Reading And Comp
3,4,,,27925,David Landreth; Jennifer Lorden,,English,R1B,018,A,Letter Grade,A-,Reading And Comp
3,7,,,27928,Claire Marie Stancek; David Landreth,,English,R1B,019,A,Letter Grade,A-,Reading And Comp
3,4,,,27931,David Landreth; David Vandeloo,,English,R1B,020,A,Letter Grade,A-,Reading And Comp
3,2,,,27934,David Landreth; Jesse Cordes Selbin,,English,R1B,021,A,Letter Grade,A-,Reading And Comp
3,1,,,27937,David Landreth; Stephanie Bahr,,English,R1B,022,A,Letter Grade,A-,Reading And Comp
3,4,,,27955,Genaro Padilla,,English,37,001,A,Letter Grade,A-,Chicana/O Lit & Cul
3,1,,,27958,Jane Gregory; Lyn Hejinian,,English,43B,001,A,Letter Grade,A-,Intro/Writing Verse
3,26,,,27961,Oliver Arnold,,English,45A,001,A,Letter Grade,A-,Lit In English
3,13,,,27976,Steven Goldsmith,,English,45B,001,A,Letter Grade,A-,Lit In English
3,9,,,27988,Ian Duncan,,English,45B,002,A,Letter Grade,A-,Lit In English
3,27,,,28000,Elizabeth Abel,,English,45C,001,A,Letter Grade,A-,Lit In English
3,6,,,28012,Catherine Flynn,,English,45C,002,A,Letter Grade,A-,Lit In English
3,15,,,28108,Emily Thornbury,,English,110,001,A,Letter Grade,A-,Medieval Literature
3,6,,,28117,Charles Altieri,,English,117S,001,A,Letter Grade,A-,Shakespeare
3,23,,,28120,Oliver Arnold,,English,117S,002,A,Letter Grade,A-,Shakespeare
3,8,,,28132,James Turner,,English,118,001,A,Letter Grade,A-,Milton
3,4,,,28135,Janet Sorensen,,English,120,001,A,Letter Grade,A-,Lit Later 18th Cent
3,3,,,28138,Anne-Lise Francois,,English,121,001,A,Letter Grade,A-,Romantic Period
3,15,,,28141,Charles Blanton,,English,127,001,A,Letter Grade,A-,Modern Poetry
3,13,,,28144,Elisa Tamarkin,,English,130A,001,A,Letter Grade,A-,Am Lit: Before 1800
3,26,,,28147,Mark Goble,,English,130D,001,A,Letter Grade,A-,Am Lit: 1900-45
3,8,,,28150,Greil Marcus; Kathleen Moran,,English,C136,002,A,Letter Grade,A-,American Studies
3,14,,,28165,Melanie Chandra,,English,141,001,A,Letter Grade,A-,Modes Of Writing
3,3,,,28168,Georgina Kleege,,English,143A,001,A,Letter Grade,A-,Short Fiction
3,3,,,28171,Kirsten Tranter,,English,143A,002,A,Letter Grade,A-,Short Fiction
3,3,,,28174,John Shoptaw,,English,143B,001,A,Letter Grade,A-,Verse
3,5,,,28180,Rebecca Solnit,,English,143N,001,A,Letter Grade,A-,Prose Nonfiction
3,12,,,28183,Celeste Langan,,English,161,001,A,Letter Grade,A-,Int To Lit Theory
3,10,,,28186,David Marno,,English,165,001,A,Letter Grade,A-,Special Topics
3,15,,,28189,Joseph Lavery,,English,165,002,A,Letter Grade,A-,Special Topics
3,4,,,28192,John Campion,,English,165,003,A,Letter Grade,A-,Special Topics
3,4,,,28195,Emily Thornbury,,English,166,001,A,Letter Grade,A-,Special Topics
3,18,,,28198,Eric Falci,,English,166,002,A,Letter Grade,A-,Special Topics
3,7,,,28201,Steven Lee,,English,166AC,001,A,Letter Grade,A-,Spe Top Am Cultures
3,7,,,28204,Elizabeth Abel,,English,171,001,A,Letter Grade,A-,Lit And Sexual Iden
3,2,,,28207,John Savarese,,English,174,001,A,Letter Grade,A-,Lit & History
3,10,,,28210,Georgina Kleege,,English,180A,001,A,Letter Grade,A-,Autobiography
3,33,,,28213,Vikram Chandra,,English,180H,001,A,Letter Grade,A-,Short Story
3,16,,,28216,Robert Hass,,English,180L,001,A,Letter Grade,A-,Lyric Verse
3,11,,,28219,Zachary Gordon,,English,180N,001,A,Letter Grade,A-,The Novel
3,5,,,28222,Kathleen Donegan,,English,190,001,A,Letter Grade,A-,Research Seminar
3,6,,,28225,Ian Duncan,,English,190,002,A,Letter Grade,A-,Research Seminar
3,2,,,28228,Marisa Knox,,English,190,003,A,Letter Grade,A-,Research Seminar
3,3,,,28231,Charles Blanton,,English,190,004,A,Letter Grade,A-,Research Seminar
3,2,,,28234,Catherine Browning,,English,190,005,A,Letter Grade,A-,Research Seminar
3,5,,,28240,Jasper Bernes,,English,190,007,A,Letter Grade,A-,Research Seminar
3,8,,,28243,Mitchell Breitwieser,,English,190,008,A,Letter Grade,A-,Research Seminar
3,2,,,28246,Janet Sorensen,,English,190,009,A,Letter Grade,A-,Research Seminar
3,3,,,28252,Mitchell Breitwieser,,English,190,012,A,Letter Grade,A-,Research Seminar
3,7,,,28258,Steven Lee,,English,190,014,A,Letter Grade,A-,Research Seminar
3,3,,,28261,D Miller,,English,190,015,A,Letter Grade,A-,Research Seminar
3,3,,,28267,Julia Bader,,English,190,016,A,Letter Grade,A-,Research Seminar
3,3,,,28273,Carla Serpell,,English,H195B,001,A,Letter Grade,A-,Honors Course
3,3,,,28276,Celeste Langan,,English,H195B,002,A,Letter Grade,A-,Honors Course
3,2,,,28435,Victoria Kahn,,English,202,001,A,Letter Grade,A-,History/Lit Crit
3,1,,,28450,Katherine O'Brien O'Keeffe,,English,205B,001,A,Letter Grade,A-,Old English
3,3,,,28459,Stephen Best,,English,246J,001,A,Letter Grade,A-,Grad Pro-Seminars
3,1,,,28462,Scott Saul,,English,246L,001,A,Letter Grade,A-,Grad Pro-Seminars
4,3,,,27853,David Landreth; Tyleen Kelly,,English,R1A,001,B,Letter Grade,B+,Reading And Comp
4,7,,,27856,David Landreth; Rachel Trocchio,,English,R1A,002,B,Letter Grade,B+,Reading And Comp
4,5,,,27859,David Landreth; Jacob Hobson,,English,R1A,004,B,Letter Grade,B+,Reading And Comp
4,5,,,27862,David Landreth; Maude Emerson,,English,R1A,005,B,Letter Grade,B+,Reading And Comp
4,2,,,27865,David Landreth; Edward Alexander,,English,R1A,006,B,Letter Grade,B+,Reading And Comp
4,7,,,27871,David Landreth; Ryan Mcwilliams,,English,R1A,008,B,Letter Grade,B+,Reading And Comp
4,3,,,27874,Alexandra Dumont; David Landreth,,English,R1B,001,B,Letter Grade,B+,Reading And Comp
4,4,,,27877,Adam Ahmed; David Landreth,,English,R1B,002,B,Letter Grade,B+,Reading And Comp
4,4,,,27880,David Landreth; Javier Huerta,,English,R1B,003,B,Letter Grade,B+,Reading And Comp
4,3,,,27883,David Landreth; Jessica Ling,,English,R1B,004,B,Letter Grade,B+,Reading And Comp
4,3,,,27886,Charity Ketz; David Landreth,,English,R1B,005,B,Letter Grade,B+,Reading And Comp
4,2,,,27889,David Landreth; Lynn Huang,,English,R1B,006,B,Letter Grade,B+,Reading And Comp
4,2,,,27892,David Landreth; Stephanie Moore,,English,R1B,007,B,Letter Grade,B+,Reading And Comp
4,3,,,27895,David Landreth; Juliana Chow,,English,R1B,008,B,Letter Grade,B+,Reading And Comp
4,4,,,27898,Benjamin Cannon; David Landreth,,English,R1B,009,B,Letter Grade,B+,Reading And Comp
4,7,,,27901,David Landreth; Richard Lee,,English,R1B,010,B,Letter Grade,B+,Reading And Comp
4,6,,,27904,Adrian Acu; David Landreth,,English,R1B,011,B,Letter Grade,B+,Reading And Comp
4,2,,,27907,David Landreth; Erin Greer,,English,R1B,012,B,Letter Grade,B+,Reading And Comp
4,5,,,27910,David Landreth; Sharon Hsu,,English,R1B,013,B,Letter Grade,B+,Reading And Comp
4,3,,,27913,David Landreth; Irene Yoon,,English,R1B,014,B,Letter Grade,B+,Reading And Comp
4,3,,,27916,David Landreth; Jasmin Borja,,English,R1B,015,B,Letter Grade,B+,Reading And Comp
4,5,,,27919,David Landreth; Kathryn Fleishman,,English,R1B,016,B,Letter Grade,B+,Reading And Comp
4,3,,,27922,David Landreth; Matthew Langione,,English,R1B,017,B,Letter Grade,B+,Reading And Comp
4,1,,,27928,Claire Marie Stancek; David Landreth,,English,R1B,019,B,Letter Grade,B+,Reading And Comp
4,6,,,27931,David Landreth; David Vandeloo,,English,R1B,020,B,Letter Grade,B+,Reading And Comp
4,5,,,27934,David Landreth; Jesse Cordes Selbin,,English,R1B,021,B,Letter Grade,B+,Reading And Comp
4,2,,,27937,David Landreth; Stephanie Bahr,,English,R1B,022,B,Letter Grade,B+,Reading And Comp
4,1,,,27955,Genaro Padilla,,English,37,001,B,Letter Grade,B+,Chicana/O Lit & Cul
4,1,,,27958,Jane Gregory; Lyn Hejinian,,English,43B,001,B,Letter Grade,B+,Intro/Writing Verse
4,26,,,27961,Oliver Arnold,,English,45A,001,B,Letter Grade,B+,Lit In English
4,21,,,27976,Steven Goldsmith,,English,45B,001,B,Letter Grade,B+,Lit In English
4,2,,,27988,Ian Duncan,,English,45B,002,B,Letter Grade,B+,Lit In English
4,23,,,28000,Elizabeth Abel,,English,45C,001,B,Letter Grade,B+,Lit In English
4,5,,,28012,Catherine Flynn,,English,45C,002,B,Letter Grade,B+,Lit In English
4,4,,,28105,Kristin Hanson,,English,102,001,B,Letter Grade,B+,Topics In Eng Lang
4,11,,,28108,Emily Thornbury,,English,110,001,B,Letter Grade,B+,Medieval Literature
4,7,,,28117,Charles Altieri,,English,117S,001,B,Letter Grade,B+,Shakespeare
4,16,,,28120,Oliver Arnold,,English,117S,002,B,Letter Grade,B+,Shakespeare
4,6,,,28132,James Turner,,English,118,001,B,Letter Grade,B+,Milton
4,4,,,28135,Janet Sorensen,,English,120,001,B,Letter Grade,B+,Lit Later 18th Cent
4,3,,,28138,Anne-Lise Francois,,English,121,001,B,Letter Grade,B+,Romantic Period
4,11,,,28141,Charles Blanton,,English,127,001,B,Letter Grade,B+,Modern Poetry
4,7,,,28144,Elisa Tamarkin,,English,130A,001,B,Letter Grade,B+,Am Lit: Before 1800
4,18,,,28147,Mark Goble,,English,130D,001,B,Letter Grade,B+,Am Lit: 1900-45
4,7,,,28150,Greil Marcus; Kathleen Moran,,English,C136,002,B,Letter Grade,B+,American Studies
4,13,,,28165,Melanie Chandra,,English,141,001,B,Letter Grade,B+,Modes Of Writing
4,1,,,28168,Georgina Kleege,,English,143A,001,B,Letter Grade,B+,Short Fiction
4,3,,,28183,Celeste Langan,,English,161,001,B,Letter Grade,B+,Int To Lit Theory
4,6,,,28186,David Marno,,English,165,001,B,Letter Grade,B+,Special Topics
4,11,,,28189,Joseph Lavery,,English,165,002,B,Letter Grade,B+,Special Topics
4,4,,,28195,Emily Thornbury,,English,166,001,B,Letter Grade,B+,Special Topics
4,5,,,28198,Eric Falci,,English,166,002,B,Letter Grade,B+,Special Topics
4,15,,,28201,Steven Lee,,English,166AC,001,B,Letter Grade,B+,Spe Top Am Cultures
4,2,,,28204,Elizabeth Abel,,English,171,001,B,Letter Grade,B+,Lit And Sexual Iden
4,14,,,28210,Georgina Kleege,,English,180A,001,B,Letter Grade,B+,Autobiography
4,6,,,28213,Vikram Chandra,,English,180H,001,B,Letter Grade,B+,Short Story
4,4,,,28216,Robert Hass,,English,180L,001,B,Letter Grade,B+,Lyric Verse
4,14,,,28219,Zachary Gordon,,English,180N,001,B,Letter Grade,B+,The Novel
