Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
2,3,,,28513,Lyn Hejinian,,English,298,018,A,Letter Grade,A,Special Studies
2,2,,,28516,Abdul Janmohamed,,English,298,019,A,Letter Grade,A,Special Studies
2,1,,,28519,Steven Justice,,English,298,020,A,Letter Grade,A,Special Studies
2,1,,,28525,Jeffrey Knapp,,English,298,022,A,Letter Grade,A,Special Studies
2,1,,,28528,David Landreth,,English,298,023,A,Letter Grade,A,Special Studies
2,2,,,28534,Colleen Lye,,English,298,025,A,Letter Grade,A,Special Studies
2,1,,,28546,Katherine O'Brien O'Keeffe,,English,298,029,A,Letter Grade,A,Special Studies
2,1,,,28552,Samuel Otter,,English,298,031,A,Letter Grade,A,Special Studies
2,2,,,28555,Genaro Padilla,,English,298,032,A,Letter Grade,A,Special Studies
2,4,,,28558,Joanna Picciotto,,English,298,033,A,Letter Grade,A,Special Studies
2,1,,,28561,Kent Puckett,,English,298,034,A,Letter Grade,A,Special Studies
2,1,,,28573,James Turner,,English,298,038,A,Letter Grade,A,Special Studies
2,1,,,28579,Hertha Wong,,English,298,040,A,Letter Grade,A,Special Studies
2,1,,,28582,Janet Sorensen,,English,298,041,A,Letter Grade,A,Special Studies
2,1,,,28588,Donald Mcquade,,English,298,043,A,Letter Grade,A,Special Studies
2,1,,,28597,David Marno,,English,298,046,A,Letter Grade,A,Special Studies
2,1,,,28606,Charles Blanton,,English,299,002,A,Letter Grade,A,Special Study
2,1,,,28621,Emily Thornbury,,English,299,007,A,Letter Grade,A,Special Study
3,3,,,27859,David Landreth; Jesse Cordes Selbin,,English,R1A,003,A,Letter Grade,A-,Reading And Comp
3,1,,,27862,Claire Marie Stancek; David Landreth,,English,R1A,004,A,Letter Grade,A-,Reading And Comp
3,3,,,27865,David Landreth; Sharon Hsu,,English,R1A,005,A,Letter Grade,A-,Reading And Comp
3,3,,,27868,David Landreth; Jennifer Lorden,,English,R1A,006,A,Letter Grade,A-,Reading And Comp
3,8,,,27874,David Landreth; Matthew Langione,,English,R1A,008,A,Letter Grade,A-,Reading And Comp
3,9,,,27880,David Landreth; Erin Greer,,English,R1A,010,A,Letter Grade,A-,Reading And Comp
3,2,,,27883,David Landreth; Jasmin Borja,,English,R1A,011,A,Letter Grade,A-,Reading And Comp
3,4,,,27886,Anna Abramson; David Landreth,,English,R1A,012,A,Letter Grade,A-,Reading And Comp
3,4,,,27889,David Landreth; Edward Alexander,,English,R1A,013,A,Letter Grade,A-,Reading And Comp
3,7,,,27892,David Landreth; Jessica Ling,,English,R1A,014,A,Letter Grade,A-,Reading And Comp
3,5,,,27898,David Landreth; Jane Gregory,,English,R1B,001,A,Letter Grade,A-,Reading And Comp
3,2,,,27901,David Landreth; Katherine Ding,,English,R1B,002,A,Letter Grade,A-,Reading And Comp
3,4,,,27904,David Landreth; Rachel Trocchio,,English,R1B,003,A,Letter Grade,A-,Reading And Comp
3,6,,,27910,David Landreth; Jacob Hobson,,English,R1B,005,A,Letter Grade,A-,Reading And Comp
3,3,,,27916,David Landreth; Rachel Beck,,English,R1B,007,A,Letter Grade,A-,Reading And Comp
3,6,,,27919,David Landreth; Khalil Sullivan,,English,R1B,008,A,Letter Grade,A-,Reading And Comp
3,6,,,27922,David Landreth; Megan O'Connor,,English,R1B,009,A,Letter Grade,A-,Reading And Comp
3,5,,,27925,Adam Ahmed; David Landreth,,English,R1B,010,A,Letter Grade,A-,Reading And Comp
3,3,,,27928,David Landreth; Paul Nadal,,English,R1B,011,A,Letter Grade,A-,Reading And Comp
3,5,,,27931,David Landreth; Mark Bauer,,English,R1B,012,A,Letter Grade,A-,Reading And Comp
3,4,,,27937,David Landreth; Joshua Weiner,,English,R1B,014,A,Letter Grade,A-,Reading And Comp
3,18,,,27949,Nadia Ellis Russell,,English,31AC,001,A,Letter Grade,A-,Lit Amer Cultures
3,16,,,27952,James Turner,,English,45A,001,A,Letter Grade,A-,Lit In English
3,15,,,27964,Kevis Bea Goodman,,English,45A,002,A,Letter Grade,A-,Lit In English
3,22,,,27973,Janet Sorensen,,English,45B,001,A,Letter Grade,A-,Lit In English
3,22,,,27985,Charles Blanton,,English,45B,002,A,Letter Grade,A-,Lit In English
3,29,,,27997,Eric Falci,,English,45C,001,A,Letter Grade,A-,Lit In English
3,21,,,28009,Mark Goble,,English,45C,002,A,Letter Grade,A-,Lit In English
3,14,,,28021,Garrison Sposito; Robert Hass,,English,C77,001,A,Letter Grade,A-,Int Environ Studies
3,14,,,28126,Emily Thornbury,,English,105,001,A,Letter Grade,A-,Anglo-Saxon England
3,7,,,28132,Alan Nelson,,English,117B,001,A,Letter Grade,A-,Shakespeare
3,24,,,28135,David Marno,,English,117S,001,A,Letter Grade,A-,Shakespeare
3,2,,,28137,John Savarese,,English,121,001,A,Letter Grade,A-,Romantic Period
3,12,,,28138,Joseph Lavery,,English,122,001,A,Letter Grade,A-,Victorian Period
3,12,,,28141,Ronald Loewinsohn,,English,125D,001,A,Letter Grade,A-,20th Century Novel
3,12,,,28144,Zachary Gordon,,English,125E,001,A,Letter Grade,A-,Contemporary Novel
3,11,,,28147,Mitchell Breitwieser,,English,130B,001,A,Letter Grade,A-,Amer Lit: 1800-1865
3,47,,,28153,Zachary Gordon,,English,132,001,A,Letter Grade,A-,American Novel
3,8,,,28165,R Gonzalez,,English,137T,001,A,Letter Grade,A-,Topics Chic Lit/Cul
3,13,,,28168,Cecil Giscombe,,English,141,001,A,Letter Grade,A-,Modes Of Writing
3,2,,,28180,Cecil Giscombe,,English,143N,001,A,Letter Grade,A-,Prose Nonfiction
3,30,,,28186,Kathleen Donegan,,English,152,001,A,Letter Grade,A-,Women Writers
3,5,,,28189,John Campion,,English,165,001,A,Letter Grade,A-,Special Topics
3,7,,,28194,John Savarese,,English,166,001,A,Letter Grade,A-,Special Topics
3,39,,,28204,Kathleen Donegan,,English,166AC,001,A,Letter Grade,A-,Spe Top Am Cultures
3,15,,,28207,Georgina Kleege,,English,175,001,A,Letter Grade,A-,Lit And Disability
3,10,,,28210,Genaro Padilla,,English,180A,001,A,Letter Grade,A-,Autobiography
3,38,,,28216,Carla Serpell,,English,180N,001,A,Letter Grade,A-,The Novel
3,2,,,28234,Marisa Knox,,English,190,001,A,Letter Grade,A-,Research Seminar
3,3,,,28243,Nadia Ellis Russell,,English,190,006,A,Letter Grade,A-,Research Seminar
3,7,,,28246,John Shoptaw,,English,190,007,A,Letter Grade,A-,Research Seminar
3,2,,,28249,Stephen Best,,English,190,008,A,Letter Grade,A-,Research Seminar
3,5,,,28252,Donald Mcquade,,English,190,009,A,Letter Grade,A-,Research Seminar
3,2,,,28255,Jasper Bernes,,English,190,011,A,Letter Grade,A-,Research Seminar
3,6,,,28258,David Marno,,English,190,012,A,Letter Grade,A-,Research Seminar
3,4,,,28261,Catherine Browning,,English,190,015,A,Letter Grade,A-,Research Seminar
3,3,,,28264,Julia Bader,,English,190,016,A,Letter Grade,A-,Research Seminar
3,12,,,28270,George Starr,,English,190,017,A,Letter Grade,A-,Research Seminar
3,5,,,28447,Emily Thornbury,,English,205A,001,A,Letter Grade,A-,Old English
4,6,,,27853,David Landreth; Kathryn Fleishman,,English,R1A,001,B,Letter Grade,B+,Reading And Comp
4,2,,,27859,David Landreth; Jesse Cordes Selbin,,English,R1A,003,B,Letter Grade,B+,Reading And Comp
4,4,,,27862,Claire Marie Stancek; David Landreth,,English,R1A,004,B,Letter Grade,B+,Reading And Comp
4,2,,,27865,David Landreth; Sharon Hsu,,English,R1A,005,B,Letter Grade,B+,Reading And Comp
4,3,,,27868,David Landreth; Jennifer Lorden,,English,R1A,006,B,Letter Grade,B+,Reading And Comp
4,5,,,27874,David Landreth; Matthew Langione,,English,R1A,008,B,Letter Grade,B+,Reading And Comp
4,5,,,27880,David Landreth; Erin Greer,,English,R1A,010,B,Letter Grade,B+,Reading And Comp
4,2,,,27883,David Landreth; Jasmin Borja,,English,R1A,011,B,Letter Grade,B+,Reading And Comp
4,4,,,27886,Anna Abramson; David Landreth,,English,R1A,012,B,Letter Grade,B+,Reading And Comp
4,3,,,27889,David Landreth; Edward Alexander,,English,R1A,013,B,Letter Grade,B+,Reading And Comp
4,7,,,27892,David Landreth; Jessica Ling,,English,R1A,014,B,Letter Grade,B+,Reading And Comp
4,7,,,27898,David Landreth; Jane Gregory,,English,R1B,001,B,Letter Grade,B+,Reading And Comp
4,3,,,27901,David Landreth; Katherine Ding,,English,R1B,002,B,Letter Grade,B+,Reading And Comp
4,3,,,27904,David Landreth; Rachel Trocchio,,English,R1B,003,B,Letter Grade,B+,Reading And Comp
4,3,,,27910,David Landreth; Jacob Hobson,,English,R1B,005,B,Letter Grade,B+,Reading And Comp
4,1,,,27916,David Landreth; Rachel Beck,,English,R1B,007,B,Letter Grade,B+,Reading And Comp
4,3,,,27919,David Landreth; Khalil Sullivan,,English,R1B,008,B,Letter Grade,B+,Reading And Comp
4,5,,,27922,David Landreth; Megan O'Connor,,English,R1B,009,B,Letter Grade,B+,Reading And Comp
4,4,,,27925,Adam Ahmed; David Landreth,,English,R1B,010,B,Letter Grade,B+,Reading And Comp
4,8,,,27928,David Landreth; Paul Nadal,,English,R1B,011,B,Letter Grade,B+,Reading And Comp
4,5,,,27931,David Landreth; Mark Bauer,,English,R1B,012,B,Letter Grade,B+,Reading And Comp
4,6,,,27937,David Landreth; Joshua Weiner,,English,R1B,014,B,Letter Grade,B+,Reading And Comp
4,8,,,27949,Nadia Ellis Russell,,English,31AC,001,B,Letter Grade,B+,Lit Amer Cultures
4,16,,,27952,James Turner,,English,45A,001,B,Letter Grade,B+,Lit In English
4,11,,,27964,Kevis Bea Goodman,,English,45A,002,B,Letter Grade,B+,Lit In English
4,16,,,27973,Janet Sorensen,,English,45B,001,B,Letter Grade,B+,Lit In English
4,11,,,27985,Charles Blanton,,English,45B,002,B,Letter Grade,B+,Lit In English
4,9,,,27997,Eric Falci,,English,45C,001,B,Letter Grade,B+,Lit In English
4,22,,,28009,Mark Goble,,English,45C,002,B,Letter Grade,B+,Lit In English
4,1,,,28021,Garrison Sposito; Robert Hass,,English,C77,001,B,Letter Grade,B+,Int Environ Studies
4,12,,,28126,Emily Thornbury,,English,105,001,B,Letter Grade,B+,Anglo-Saxon England
4,11,,,28132,Alan Nelson,,English,117B,001,B,Letter Grade,B+,Shakespeare
4,28,,,28135,David Marno,,English,117S,001,B,Letter Grade,B+,Shakespeare
4,1,,,28137,John Savarese,,English,121,001,B,Letter Grade,B+,Romantic Period
4,4,,,28138,Joseph Lavery,,English,122,001,B,Letter Grade,B+,Victorian Period
4,24,,,28141,Ronald Loewinsohn,,English,125D,001,B,Letter Grade,B+,20th Century Novel
4,9,,,28144,Zachary Gordon,,English,125E,001,B,Letter Grade,B+,Contemporary Novel
4,22,,,28147,Mitchell Breitwieser,,English,130B,001,B,Letter Grade,B+,Amer Lit: 1800-1865
4,27,,,28153,Zachary Gordon,,English,132,001,B,Letter Grade,B+,American Novel
4,1,,,28165,R Gonzalez,,English,137T,001,B,Letter Grade,B+,Topics Chic Lit/Cul
4,9,,,28168,Cecil Giscombe,,English,141,001,B,Letter Grade,B+,Modes Of Writing
4,8,,,28186,Kathleen Donegan,,English,152,001,B,Letter Grade,B+,Women Writers
4,1,,,28189,John Campion,,English,165,001,B,Letter Grade,B+,Special Topics
4,2,,,28192,Kristin Hanson,,English,165,002,B,Letter Grade,B+,Special Topics
4,1,,,28194,John Savarese,,English,166,001,B,Letter Grade,B+,Special Topics
4,9,,,28204,Kathleen Donegan,,English,166AC,001,B,Letter Grade,B+,Spe Top Am Cultures
4,5,,,28207,Georgina Kleege,,English,175,001,B,Letter Grade,B+,Lit And Disability
4,4,,,28210,Genaro Padilla,,English,180A,001,B,Letter Grade,B+,Autobiography
4,16,,,28216,Carla Serpell,,English,180N,001,B,Letter Grade,B+,The Novel
4,4,,,28234,Marisa Knox,,English,190,001,B,Letter Grade,B+,Research Seminar
4,5,,,28243,Nadia Ellis Russell,,English,190,006,B,Letter Grade,B+,Research Seminar
4,2,,,28246,John Shoptaw,,English,190,007,B,Letter Grade,B+,Research Seminar
4,2,,,28249,Stephen Best,,English,190,008,B,Letter Grade,B+,Research Seminar
4,4,,,28252,Donald Mcquade,,English,190,009,B,Letter Grade,B+,Research Seminar
4,11,,,28258,David Marno,,English,190,012,B,Letter Grade,B+,Research Seminar
4,5,,,28261,Catherine Browning,,English,190,015,B,Letter Grade,B+,Research Seminar
4,2,,,28264,Julia Bader,,English,190,016,B,Letter Grade,B+,Research Seminar
4,3,,,28270,George Starr,,English,190,017,B,Letter Grade,B+,Research Seminar
4,2,,,28447,Emily Thornbury,,English,205A,001,B,Letter Grade,B+,Old English
5,8,,,27853,David Landreth; Kathryn Fleishman,,English,R1A,001,B,Letter Grade,B,Reading And Comp
5,3,,,27859,David Landreth; Jesse Cordes Selbin,,English,R1A,003,B,Letter Grade,B,Reading And Comp
5,3,,,27862,Claire Marie Stancek; David Landreth,,English,R1A,004,B,Letter Grade,B,Reading And Comp
5,5,,,27865,David Landreth; Sharon Hsu,,English,R1A,005,B,Letter Grade,B,Reading And Comp
5,4,,,27868,David Landreth; Jennifer Lorden,,English,R1A,006,B,Letter Grade,B,Reading And Comp
5,2,,,27874,David Landreth; Matthew Langione,,English,R1A,008,B,Letter Grade,B,Reading And Comp
5,2,,,27880,David Landreth; Erin Greer,,English,R1A,010,B,Letter Grade,B,Reading And Comp
5,4,,,27883,David Landreth; Jasmin Borja,,English,R1A,011,B,Letter Grade,B,Reading And Comp
5,2,,,27886,Anna Abramson; David Landreth,,English,R1A,012,B,Letter Grade,B,Reading And Comp
5,4,,,27889,David Landreth; Edward Alexander,,English,R1A,013,B,Letter Grade,B,Reading And Comp
5,3,,,27892,David Landreth; Jessica Ling,,English,R1A,014,B,Letter Grade,B,Reading And Comp
5,2,,,27898,David Landreth; Jane Gregory,,English,R1B,001,B,Letter Grade,B,Reading And Comp
5,2,,,27901,David Landreth; Katherine Ding,,English,R1B,002,B,Letter Grade,B,Reading And Comp
5,3,,,27904,David Landreth; Rachel Trocchio,,English,R1B,003,B,Letter Grade,B,Reading And Comp
5,2,,,27910,David Landreth; Jacob Hobson,,English,R1B,005,B,Letter Grade,B,Reading And Comp
5,3,,,27916,David Landreth; Rachel Beck,,English,R1B,007,B,Letter Grade,B,Reading And Comp
5,2,,,27922,David Landreth; Megan O'Connor,,English,R1B,009,B,Letter Grade,B,Reading And Comp
5,2,,,27928,David Landreth; Paul Nadal,,English,R1B,011,B,Letter Grade,B,Reading And Comp
5,3,,,27931,David Landreth; Mark Bauer,,English,R1B,012,B,Letter Grade,B,Reading And Comp
5,4,,,27937,David Landreth; Joshua Weiner,,English,R1B,014,B,Letter Grade,B,Reading And Comp
5,9,,,27949,Nadia Ellis Russell,,English,31AC,001,B,Letter Grade,B,Lit Amer Cultures
5,16,,,27952,James Turner,,English,45A,001,B,Letter Grade,B,Lit In English
5,11,,,27964,Kevis Bea Goodman,,English,45A,002,B,Letter Grade,B,Lit In English
5,16,,,27973,Janet Sorensen,,English,45B,001,B,Letter Grade,B,Lit In English
5,8,,,27985,Charles Blanton,,English,45B,002,B,Letter Grade,B,Lit In English
5,13,,,27997,Eric Falci,,English,45C,001,B,Letter Grade,B,Lit In English
5,9,,,28009,Mark Goble,,English,45C,002,B,Letter Grade,B,Lit In English
5,4,,,28021,Garrison Sposito; Robert Hass,,English,C77,001,B,Letter Grade,B,Int Environ Studies
5,5,,,28126,Emily Thornbury,,English,105,001,B,Letter Grade,B,Anglo-Saxon England
5,7,,,28132,Alan Nelson,,English,117B,001,B,Letter Grade,B,Shakespeare
5,29,,,28135,David Marno,,English,117S,001,B,Letter Grade,B,Shakespeare
5,2,,,28137,John Savarese,,English,121,001,B,Letter Grade,B,Romantic Period
5,1,,,28138,Joseph Lavery,,English,122,001,B,Letter Grade,B,Victorian Period
5,20,,,28141,Ronald Loewinsohn,,English,125D,001,B,Letter Grade,B,20th Century Novel
5,11,,,28144,Zachary Gordon,,English,125E,001,B,Letter Grade,B,Contemporary Novel
5,5,,,28147,Mitchell Breitwieser,,English,130B,001,B,Letter Grade,B,Amer Lit: 1800-1865
5,5,,,28153,Zachary Gordon,,English,132,001,B,Letter Grade,B,American Novel
5,2,,,28165,R Gonzalez,,English,137T,001,B,Letter Grade,B,Topics Chic Lit/Cul
5,3,,,28168,Cecil Giscombe,,English,141,001,B,Letter Grade,B,Modes Of Writing
5,1,,,28171,Melanie Chandra,,English,143A,001,B,Letter Grade,B,Short Fiction
5,8,,,28186,Kathleen Donegan,,English,152,001,B,Letter Grade,B,Women Writers
5,1,,,28189,John Campion,,English,165,001,B,Letter Grade,B,Special Topics
5,1,,,28192,Kristin Hanson,,English,165,002,B,Letter Grade,B,Special Topics
5,2,,,28194,John Savarese,,English,166,001,B,Letter Grade,B,Special Topics
5,9,,,28204,Kathleen Donegan,,English,166AC,001,B,Letter Grade,B,Spe Top Am Cultures
5,9,,,28207,Georgina Kleege,,English,175,001,B,Letter Grade,B,Lit And Disability
5,9,,,28210,Genaro Padilla,,English,180A,001,B,Letter Grade,B,Autobiography
5,15,,,28216,Carla Serpell,,English,180N,001,B,Letter Grade,B,The Novel
5,1,,,28234,Marisa Knox,,English,190,001,B,Letter Grade,B,Research Seminar
5,3,,,28249,Stephen Best,,English,190,008,B,Letter Grade,B,Research Seminar
5,2,,,28252,Donald Mcquade,,English,190,009,B,Letter Grade,B,Research Seminar
5,4,,,28258,David Marno,,English,190,012,B,Letter Grade,B,Research Seminar
